...1,participant,Sub_ID,Gender,Age,CorrectAns,BlockType,response_training_2.rt,trial_n,block_n,run_n,block_type_n,AQ_score,social_interaction_spontaneity,communication_reciprocity,social_dimensions,AQ_group,med_split
1809,flsc98,flsc98,male,23,TRUE,social,1.3639,38,2,3,1,11,4,4,8,median,High AQ
1810,flsc98,flsc98,male,23,TRUE,social,0.8928,39,2,3,1,11,4,4,8,median,High AQ
1811,flsc98,flsc98,male,23,TRUE,social,0.8757,40,2,3,1,11,4,4,8,median,High AQ
1812,flsc98,flsc98,male,23,TRUE,social,1.9357,27,2,0,1,11,4,4,8,median,High AQ
1813,flsc98,flsc98,male,23,TRUE,nonsocial,1.2514,14,1,3,1,11,4,4,8,median,High AQ
1814,flsc98,flsc98,male,23,TRUE,nonsocial,1.7668,15,1,3,1,11,4,4,8,median,High AQ
1815,flsc98,flsc98,male,23,TRUE,nonsocial,1.3949,16,1,3,1,11,4,4,8,median,High AQ
1816,flsc98,flsc98,male,23,FALSE,nonsocial,1.5457,17,1,4,1,11,4,4,8,median,High AQ
1817,flsc98,flsc98,male,23,TRUE,nonsocial,1.8341,10,1,2,1,11,4,4,8,median,High AQ
1818,flsc98,flsc98,male,23,FALSE,nonsocial,3.097,11,1,2,1,11,4,4,8,median,High AQ
1819,flsc98,flsc98,male,23,FALSE,nonsocial,0.3166,12,1,2,1,11,4,4,8,median,High AQ
1820,flsc98,flsc98,male,23,FALSE,nonsocial,2.2989,9,1,2,1,11,4,4,8,median,High AQ
1821,flsc98,flsc98,male,23,TRUE,social,1.41,96,4,5,2,11,4,4,8,median,High AQ
1822,flsc98,flsc98,male,23,TRUE,nonsocial,2.5362,13,1,3,1,11,4,4,8,median,High AQ
1823,flsc98,flsc98,male,23,TRUE,social,0.9269,95,4,5,2,11,4,4,8,median,High AQ
1824,flsc98,flsc98,male,23,TRUE,social,0.9096,94,4,5,2,11,4,4,8,median,High AQ
1825,flto91,flto91,female,30,TRUE,nonsocial,0.8925,24,1,5,1,7,4,3,7,median,Low AQ
1826,flto91,flto91,female,30,TRUE,social,1.2024,25,2,0,1,7,4,3,7,median,Low AQ
1827,flto91,flto91,female,30,FALSE,social,1.186,30,2,1,1,7,4,3,7,median,Low AQ
1828,flto91,flto91,female,30,TRUE,social,0.8322,31,2,1,1,7,4,3,7,median,Low AQ
1829,flto91,flto91,female,30,TRUE,nonsocial,1.4057,23,1,5,1,7,4,3,7,median,Low AQ
1830,flto91,flto91,female,30,TRUE,nonsocial,0.9906,9,1,2,1,7,4,3,7,median,Low AQ
1831,flto91,flto91,female,30,FALSE,nonsocial,1.7418,10,1,2,1,7,4,3,7,median,Low AQ
1832,flto91,flto91,female,30,FALSE,nonsocial,2.0026,21,1,5,1,7,4,3,7,median,Low AQ
1833,flto91,flto91,female,30,TRUE,nonsocial,1.1757,22,1,5,1,7,4,3,7,median,Low AQ
1834,flto91,flto91,female,30,FALSE,nonsocial,1.2701,13,1,3,1,7,4,3,7,median,Low AQ
1835,flto91,flto91,female,30,FALSE,nonsocial,1.2923,14,1,3,1,7,4,3,7,median,Low AQ
1836,flto91,flto91,female,30,TRUE,nonsocial,1.0335,11,1,2,1,7,4,3,7,median,Low AQ
1837,flto91,flto91,female,30,FALSE,nonsocial,1.1681,12,1,2,1,7,4,3,7,median,Low AQ
1838,flto91,flto91,female,30,FALSE,social,1.1121,29,2,1,1,7,4,3,7,median,Low AQ
1839,flto91,flto91,female,30,FALSE,nonsocial,1.6611,18,1,4,1,7,4,3,7,median,Low AQ
1840,flto91,flto91,female,30,FALSE,nonsocial,1.1874,19,1,4,1,7,4,3,7,median,Low AQ
1841,flto91,flto91,female,30,TRUE,nonsocial,1.2294,20,1,4,1,7,4,3,7,median,Low AQ
1842,flto91,flto91,female,30,TRUE,social,1.5066,96,4,5,2,7,4,3,7,median,Low AQ
1843,flto91,flto91,female,30,TRUE,nonsocial,2.0051,58,3,2,2,7,4,3,7,median,Low AQ
1844,flto91,flto91,female,30,TRUE,nonsocial,0.8524,59,3,2,2,7,4,3,7,median,Low AQ
1845,flto91,flto91,female,30,TRUE,nonsocial,0.7396,60,3,2,2,7,4,3,7,median,Low AQ
1846,flto91,flto91,female,30,TRUE,nonsocial,1.47,61,3,3,2,7,4,3,7,median,Low AQ
1847,flto91,flto91,female,30,TRUE,nonsocial,0.9394,62,3,3,2,7,4,3,7,median,Low AQ
1848,flto91,flto91,female,30,TRUE,nonsocial,0.6066,63,3,3,2,7,4,3,7,median,Low AQ
1849,flto91,flto91,female,30,FALSE,nonsocial,1.0884,15,1,3,1,7,4,3,7,median,Low AQ
1850,flto91,flto91,female,30,TRUE,nonsocial,1.7469,16,1,3,1,7,4,3,7,median,Low AQ
1851,flto91,flto91,female,30,TRUE,nonsocial,1.6991,17,1,4,1,7,4,3,7,median,Low AQ
1852,flto91,flto91,female,30,FALSE,nonsocial,1.1251,68,3,4,2,7,4,3,7,median,Low AQ
1853,flto91,flto91,female,30,TRUE,nonsocial,1.2624,69,3,5,2,7,4,3,7,median,Low AQ
1854,flto91,flto91,female,30,TRUE,nonsocial,0.6824,70,3,5,2,7,4,3,7,median,Low AQ
1855,flto91,flto91,female,30,TRUE,nonsocial,0.752,71,3,5,2,7,4,3,7,median,Low AQ
1856,flto91,flto91,female,30,TRUE,nonsocial,0.832,72,3,5,2,7,4,3,7,median,Low AQ
1857,flto91,flto91,female,30,FALSE,social,0.9329,73,4,0,2,7,4,3,7,median,Low AQ
1858,flto91,flto91,female,30,FALSE,social,0.9859,74,4,0,2,7,4,3,7,median,Low AQ
1859,flto91,flto91,female,30,TRUE,social,1.203,75,4,0,2,7,4,3,7,median,Low AQ
1860,flto91,flto91,female,30,TRUE,social,1.6098,76,4,0,2,7,4,3,7,median,Low AQ
1861,flto91,flto91,female,30,TRUE,social,1.0142,77,4,1,2,7,4,3,7,median,Low AQ
1862,flto91,flto91,female,30,TRUE,social,0.7822,26,2,0,1,7,4,3,7,median,Low AQ
1863,flto91,flto91,female,30,FALSE,social,0.7917,27,2,0,1,7,4,3,7,median,Low AQ
1864,flto91,flto91,female,30,FALSE,social,0.8651,28,2,0,1,7,4,3,7,median,Low AQ
1865,flto91,flto91,female,30,TRUE,social,1.4923,81,4,2,2,7,4,3,7,median,Low AQ
1866,flto91,flto91,female,30,FALSE,nonsocial,1.184,5,1,1,1,7,4,3,7,median,Low AQ
1867,flto91,flto91,female,30,TRUE,nonsocial,2.3056,6,1,1,1,7,4,3,7,median,Low AQ
1868,flto91,flto91,female,30,TRUE,nonsocial,1.0644,7,1,1,1,7,4,3,7,median,Low AQ
1869,flto91,flto91,female,30,TRUE,nonsocial,0.7176,8,1,1,1,7,4,3,7,median,Low AQ
1870,flto91,flto91,female,30,TRUE,social,1.3329,84,4,2,2,7,4,3,7,median,Low AQ
1871,flto91,flto91,female,30,TRUE,social,1.3479,85,4,3,2,7,4,3,7,median,Low AQ
1872,flto91,flto91,female,30,TRUE,social,1.0776,86,4,3,2,7,4,3,7,median,Low AQ
1873,flto91,flto91,female,30,FALSE,social,1.7027,87,4,3,2,7,4,3,7,median,Low AQ
1874,flto91,flto91,female,30,TRUE,social,1.0495,88,4,3,2,7,4,3,7,median,Low AQ
1875,flto91,flto91,female,30,TRUE,social,1.1269,89,4,4,2,7,4,3,7,median,Low AQ
1876,flto91,flto91,female,30,FALSE,social,1.2471,90,4,4,2,7,4,3,7,median,Low AQ
1877,flto91,flto91,female,30,TRUE,social,0.9997,91,4,4,2,7,4,3,7,median,Low AQ
1878,flto91,flto91,female,30,TRUE,social,1.0895,92,4,4,2,7,4,3,7,median,Low AQ
1879,flto91,flto91,female,30,TRUE,social,0.997,93,4,5,2,7,4,3,7,median,Low AQ
1880,flto91,flto91,female,30,TRUE,social,1.3535,94,4,5,2,7,4,3,7,median,Low AQ
1881,flto91,flto91,female,30,TRUE,social,1.8469,95,4,5,2,7,4,3,7,median,Low AQ
1882,flto91,flto91,female,30,TRUE,nonsocial,2.5009,57,3,2,2,7,4,3,7,median,Low AQ
1883,flto91,flto91,female,30,TRUE,social,1.0393,32,2,1,1,7,4,3,7,median,Low AQ
1884,flto91,flto91,female,30,FALSE,social,1.8796,33,2,2,1,7,4,3,7,median,Low AQ
1885,flto91,flto91,female,30,FALSE,social,1.3213,34,2,2,1,7,4,3,7,median,Low AQ
1886,flto91,flto91,female,30,TRUE,social,1.3186,35,2,2,1,7,4,3,7,median,Low AQ
1887,flto91,flto91,female,30,FALSE,social,1.3733,36,2,2,1,7,4,3,7,median,Low AQ
1888,flto91,flto91,female,30,TRUE,social,1.1356,37,2,3,1,7,4,3,7,median,Low AQ
1889,flto91,flto91,female,30,TRUE,nonsocial,0.6597,64,3,3,2,7,4,3,7,median,Low AQ
1890,flto91,flto91,female,30,FALSE,nonsocial,2.4751,65,3,4,2,7,4,3,7,median,Low AQ
1891,flto91,flto91,female,30,TRUE,nonsocial,0.939,66,3,4,2,7,4,3,7,median,Low AQ
1892,flto91,flto91,female,30,FALSE,nonsocial,1.1605,67,3,4,2,7,4,3,7,median,Low AQ
1893,flto91,flto91,female,30,TRUE,nonsocial,0.9323,4,1,0,1,7,4,3,7,median,Low AQ
1894,flto91,flto91,female,30,FALSE,nonsocial,1.2219,3,1,0,1,7,4,3,7,median,Low AQ
1895,flto91,flto91,female,30,TRUE,social,1.1457,42,2,4,1,7,4,3,7,median,Low AQ
1896,flto91,flto91,female,30,TRUE,social,1.1784,82,4,2,2,7,4,3,7,median,Low AQ
1897,flto91,flto91,female,30,FALSE,social,0.9645,83,4,2,2,7,4,3,7,median,Low AQ
1898,flto91,flto91,female,30,TRUE,social,1.0967,45,2,5,1,7,4,3,7,median,Low AQ
1899,flto91,flto91,female,30,TRUE,social,0.8996,46,2,5,1,7,4,3,7,median,Low AQ
1900,flto91,flto91,female,30,TRUE,social,1.004,47,2,5,1,7,4,3,7,median,Low AQ
1901,flto91,flto91,female,30,TRUE,social,0.9966,48,2,5,1,7,4,3,7,median,Low AQ
1902,flto91,flto91,female,30,TRUE,social,0.7818,78,4,1,2,7,4,3,7,median,Low AQ
1903,flto91,flto91,female,30,FALSE,social,1.128,79,4,1,2,7,4,3,7,median,Low AQ
1904,flto91,flto91,female,30,TRUE,social,1.5821,80,4,1,2,7,4,3,7,median,Low AQ
1905,flto91,flto91,female,30,TRUE,nonsocial,1.1097,1,1,0,1,7,4,3,7,median,Low AQ
1906,flto91,flto91,female,30,TRUE,nonsocial,1.8607,53,3,1,2,7,4,3,7,median,Low AQ
1907,flto91,flto91,female,30,TRUE,nonsocial,0.8441,54,3,1,2,7,4,3,7,median,Low AQ
1908,flto91,flto91,female,30,TRUE,nonsocial,0.8396,55,3,1,2,7,4,3,7,median,Low AQ
1909,flto91,flto91,female,30,TRUE,nonsocial,0.7678,56,3,1,2,7,4,3,7,median,Low AQ
1910,flto91,flto91,female,30,TRUE,social,0.9123,43,2,4,1,7,4,3,7,median,Low AQ
1911,flto91,flto91,female,30,FALSE,social,1.2112,44,2,4,1,7,4,3,7,median,Low AQ
1912,flto91,flto91,female,30,TRUE,nonsocial,0.9597,50,3,0,2,7,4,3,7,median,Low AQ
1913,flto91,flto91,female,30,TRUE,nonsocial,1.1701,51,3,0,2,7,4,3,7,median,Low AQ
1914,flto91,flto91,female,30,TRUE,nonsocial,0.8208,52,3,0,2,7,4,3,7,median,Low AQ
1915,flto91,flto91,female,30,TRUE,nonsocial,1.2163,49,3,0,2,7,4,3,7,median,Low AQ
1916,flto91,flto91,female,30,FALSE,nonsocial,1.2625,2,1,0,1,7,4,3,7,median,Low AQ
1917,flto91,flto91,female,30,TRUE,social,1.4449,38,2,3,1,7,4,3,7,median,Low AQ
1918,flto91,flto91,female,30,TRUE,social,1.1973,39,2,3,1,7,4,3,7,median,Low AQ
1919,flto91,flto91,female,30,TRUE,social,1.1012,41,2,4,1,7,4,3,7,median,Low AQ
1920,flto91,flto91,female,30,TRUE,social,0.9062,40,2,3,1,7,4,3,7,median,Low AQ
1921,gava97,gava97,female,24,TRUE,nonsocial,1.4041,45,2,5,1,7,1,3,4,median,Low AQ
1922,gava97,gava97,female,24,FALSE,nonsocial,1.2316,46,2,5,1,7,1,3,4,median,Low AQ
1923,gava97,gava97,female,24,TRUE,nonsocial,1.2726,47,2,5,1,7,1,3,4,median,Low AQ
1924,gava97,gava97,female,24,TRUE,nonsocial,0.3798,44,2,4,1,7,1,3,4,median,Low AQ
1925,gava97,gava97,female,24,FALSE,social,0.9821,13,1,3,1,7,1,3,4,median,Low AQ
1926,gava97,gava97,female,24,TRUE,nonsocial,0.8299,42,2,4,1,7,1,3,4,median,Low AQ
1927,gava97,gava97,female,24,TRUE,nonsocial,0.4275,43,2,4,1,7,1,3,4,median,Low AQ
1928,gava97,gava97,female,24,FALSE,social,0.9084,6,1,1,1,7,1,3,4,median,Low AQ
1929,gava97,gava97,female,24,FALSE,social,1.1048,3,1,0,1,7,1,3,4,median,Low AQ
1930,gava97,gava97,female,24,FALSE,social,0.8868,4,1,0,1,7,1,3,4,median,Low AQ
1931,gava97,gava97,female,24,FALSE,social,NA,5,1,1,1,7,1,3,4,median,Low AQ
1932,gava97,gava97,female,24,TRUE,social,0.8464,11,1,2,1,7,1,3,4,median,Low AQ
1933,gava97,gava97,female,24,FALSE,social,1.9557,12,1,2,1,7,1,3,4,median,Low AQ
1934,gava97,gava97,female,24,FALSE,social,0.9602,52,3,0,2,7,1,3,4,median,Low AQ
1935,gava97,gava97,female,24,FALSE,social,3.6305,53,3,1,2,7,1,3,4,median,Low AQ
1936,gava97,gava97,female,24,TRUE,social,1.3622,1,1,0,1,7,1,3,4,median,Low AQ
1937,gava97,gava97,female,24,FALSE,social,3.4594,2,1,0,1,7,1,3,4,median,Low AQ
1938,gava97,gava97,female,24,FALSE,social,1.163,16,1,3,1,7,1,3,4,median,Low AQ
1939,gava97,gava97,female,24,FALSE,social,1.6318,17,1,4,1,7,1,3,4,median,Low AQ
1940,gava97,gava97,female,24,FALSE,social,0.7082,18,1,4,1,7,1,3,4,median,Low AQ
1941,gava97,gava97,female,24,TRUE,social,0.8583,19,1,4,1,7,1,3,4,median,Low AQ
1942,gava97,gava97,female,24,FALSE,social,2.2042,7,1,1,1,7,1,3,4,median,Low AQ
1943,gava97,gava97,female,24,TRUE,social,1.6207,8,1,1,1,7,1,3,4,median,Low AQ
1944,gava97,gava97,female,24,TRUE,social,3.8289,9,1,2,1,7,1,3,4,median,Low AQ
1945,gava97,gava97,female,24,FALSE,social,1.07,10,1,2,1,7,1,3,4,median,Low AQ
1946,gava97,gava97,female,24,FALSE,social,1.3917,51,3,0,2,7,1,3,4,median,Low AQ
1947,gava97,gava97,female,24,TRUE,nonsocial,1.6904,26,2,0,1,7,1,3,4,median,Low AQ
1948,gava97,gava97,female,24,FALSE,nonsocial,0.9989,27,2,0,1,7,1,3,4,median,Low AQ
1949,gava97,gava97,female,24,TRUE,social,2.7588,14,1,3,1,7,1,3,4,median,Low AQ
1950,gava97,gava97,female,24,FALSE,social,0.5398,15,1,3,1,7,1,3,4,median,Low AQ
1951,gava97,gava97,female,24,TRUE,nonsocial,2.4129,30,2,1,1,7,1,3,4,median,Low AQ
1952,gava97,gava97,female,24,TRUE,nonsocial,1.0282,31,2,1,1,7,1,3,4,median,Low AQ
1953,gava97,gava97,female,24,TRUE,nonsocial,0.4133,32,2,1,1,7,1,3,4,median,Low AQ
1954,gava97,gava97,female,24,TRUE,nonsocial,1.7623,33,2,2,1,7,1,3,4,median,Low AQ
1955,gava97,gava97,female,24,TRUE,nonsocial,0.7612,34,2,2,1,7,1,3,4,median,Low AQ
1956,gava97,gava97,female,24,TRUE,nonsocial,1.9628,35,2,2,1,7,1,3,4,median,Low AQ
1957,gava97,gava97,female,24,TRUE,nonsocial,1.4071,36,2,2,1,7,1,3,4,median,Low AQ
1958,gava97,gava97,female,24,TRUE,nonsocial,2.0287,37,2,3,1,7,1,3,4,median,Low AQ
1959,gava97,gava97,female,24,TRUE,nonsocial,2.1635,38,2,3,1,7,1,3,4,median,Low AQ
1960,gava97,gava97,female,24,TRUE,nonsocial,0.763,39,2,3,1,7,1,3,4,median,Low AQ
1961,gava97,gava97,female,24,TRUE,nonsocial,1.2808,40,2,3,1,7,1,3,4,median,Low AQ
1962,gava97,gava97,female,24,TRUE,nonsocial,3.1817,41,2,4,1,7,1,3,4,median,Low AQ
1963,gava97,gava97,female,24,FALSE,nonsocial,1.3102,82,4,2,2,7,1,3,4,median,Low AQ
1964,gava97,gava97,female,24,TRUE,nonsocial,0.7648,83,4,2,2,7,1,3,4,median,Low AQ
1965,gava97,gava97,female,24,TRUE,nonsocial,0.6811,84,4,2,2,7,1,3,4,median,Low AQ
1966,gava97,gava97,female,24,TRUE,nonsocial,1.2993,85,4,3,2,7,1,3,4,median,Low AQ
1967,gava97,gava97,female,24,TRUE,nonsocial,0.5591,86,4,3,2,7,1,3,4,median,Low AQ
1968,gava97,gava97,female,24,TRUE,nonsocial,0.2874,87,4,3,2,7,1,3,4,median,Low AQ
1969,gava97,gava97,female,24,FALSE,nonsocial,1.0452,88,4,3,2,7,1,3,4,median,Low AQ
1970,gava97,gava97,female,24,FALSE,nonsocial,0.4472,48,2,5,1,7,1,3,4,median,Low AQ
1971,gava97,gava97,female,24,FALSE,social,2.8412,49,3,0,2,7,1,3,4,median,Low AQ
1972,gava97,gava97,female,24,FALSE,social,2.0134,50,3,0,2,7,1,3,4,median,Low AQ
1973,gava97,gava97,female,24,FALSE,nonsocial,1.3694,93,4,5,2,7,1,3,4,median,Low AQ
1974,gava97,gava97,female,24,TRUE,nonsocial,1.2577,94,4,5,2,7,1,3,4,median,Low AQ
1975,gava97,gava97,female,24,TRUE,nonsocial,0.681,95,4,5,2,7,1,3,4,median,Low AQ
1976,gava97,gava97,female,24,TRUE,nonsocial,0.8197,96,4,5,2,7,1,3,4,median,Low AQ
1977,gava97,gava97,female,24,FALSE,social,2.1728,54,3,1,2,7,1,3,4,median,Low AQ
1978,gava97,gava97,female,24,TRUE,social,2.0751,55,3,1,2,7,1,3,4,median,Low AQ
1979,gava97,gava97,female,24,TRUE,social,1.4466,56,3,1,2,7,1,3,4,median,Low AQ
1980,gava97,gava97,female,24,TRUE,social,0.9394,57,3,2,2,7,1,3,4,median,Low AQ
1981,gava97,gava97,female,24,TRUE,social,1.1496,58,3,2,2,7,1,3,4,median,Low AQ
1982,gava97,gava97,female,24,TRUE,social,3.0367,59,3,2,2,7,1,3,4,median,Low AQ
1983,gava97,gava97,female,24,TRUE,social,1.3571,60,3,2,2,7,1,3,4,median,Low AQ
1984,gava97,gava97,female,24,FALSE,social,0.59,20,1,4,1,7,1,3,4,median,Low AQ
1985,gava97,gava97,female,24,FALSE,social,2.3291,21,1,5,1,7,1,3,4,median,Low AQ
1986,gava97,gava97,female,24,TRUE,social,3.2966,22,1,5,1,7,1,3,4,median,Low AQ
1987,gava97,gava97,female,24,TRUE,social,0.7531,23,1,5,1,7,1,3,4,median,Low AQ
1988,gava97,gava97,female,24,FALSE,nonsocial,1.8212,25,2,0,1,7,1,3,4,median,Low AQ
1989,gava97,gava97,female,24,TRUE,nonsocial,1.319,28,2,0,1,7,1,3,4,median,Low AQ
1990,gava97,gava97,female,24,TRUE,nonsocial,2.369,29,2,1,1,7,1,3,4,median,Low AQ
1991,gava97,gava97,female,24,TRUE,social,0.9375,67,3,4,2,7,1,3,4,median,Low AQ
1992,gava97,gava97,female,24,TRUE,social,0.7359,68,3,4,2,7,1,3,4,median,Low AQ
1993,gava97,gava97,female,24,TRUE,social,1.1196,69,3,5,2,7,1,3,4,median,Low AQ
1994,gava97,gava97,female,24,TRUE,social,0.6424,70,3,5,2,7,1,3,4,median,Low AQ
1995,gava97,gava97,female,24,TRUE,social,1.1931,71,3,5,2,7,1,3,4,median,Low AQ
1996,gava97,gava97,female,24,TRUE,social,0.5379,72,3,5,2,7,1,3,4,median,Low AQ
1997,gava97,gava97,female,24,TRUE,nonsocial,1.2752,73,4,0,2,7,1,3,4,median,Low AQ
1998,gava97,gava97,female,24,FALSE,nonsocial,0.5854,74,4,0,2,7,1,3,4,median,Low AQ
1999,gava97,gava97,female,24,TRUE,nonsocial,0.4362,75,4,0,2,7,1,3,4,median,Low AQ
2000,gava97,gava97,female,24,FALSE,nonsocial,0.2748,76,4,0,2,7,1,3,4,median,Low AQ
2001,gava97,gava97,female,24,FALSE,nonsocial,0.8025,77,4,1,2,7,1,3,4,median,Low AQ
2002,gava97,gava97,female,24,FALSE,nonsocial,0.9215,78,4,1,2,7,1,3,4,median,Low AQ
2003,gava97,gava97,female,24,TRUE,nonsocial,0.8263,79,4,1,2,7,1,3,4,median,Low AQ
2004,gava97,gava97,female,24,TRUE,nonsocial,0.4549,80,4,1,2,7,1,3,4,median,Low AQ
2005,gava97,gava97,female,24,TRUE,nonsocial,1.7187,81,4,2,2,7,1,3,4,median,Low AQ
2006,gava97,gava97,female,24,TRUE,nonsocial,1.0582,89,4,4,2,7,1,3,4,median,Low AQ
2007,gava97,gava97,female,24,TRUE,nonsocial,1.9153,90,4,4,2,7,1,3,4,median,Low AQ
2008,gava97,gava97,female,24,TRUE,nonsocial,0.9865,91,4,4,2,7,1,3,4,median,Low AQ
2009,gava97,gava97,female,24,TRUE,nonsocial,0.5926,92,4,4,2,7,1,3,4,median,Low AQ
2010,gava97,gava97,female,24,TRUE,social,0.8683,64,3,3,2,7,1,3,4,median,Low AQ
2011,gava97,gava97,female,24,FALSE,social,0.7139,24,1,5,1,7,1,3,4,median,Low AQ
2012,gava97,gava97,female,24,TRUE,social,2.6393,65,3,4,2,7,1,3,4,median,Low AQ
2013,gava97,gava97,female,24,TRUE,social,1.0841,66,3,4,2,7,1,3,4,median,Low AQ
2014,gava97,gava97,female,24,TRUE,social,1.7641,63,3,3,2,7,1,3,4,median,Low AQ
2015,gava97,gava97,female,24,TRUE,social,1.6262,61,3,3,2,7,1,3,4,median,Low AQ
2016,gava97,gava97,female,24,TRUE,social,0.814,62,3,3,2,7,1,3,4,median,Low AQ
2017,gefr88,gefr88,male,34,TRUE,nonsocial,0.6199,72,3,5,2,12,3,3,6,Q3,High AQ
2018,gefr88,gefr88,male,34,TRUE,nonsocial,1.1311,71,3,5,2,12,3,3,6,Q3,High AQ
2019,gefr88,gefr88,male,34,TRUE,nonsocial,2.2138,3,1,0,1,12,3,3,6,Q3,High AQ
2020,gefr88,gefr88,male,34,TRUE,social,1.4951,73,4,0,2,12,3,3,6,Q3,High AQ
2021,gefr88,gefr88,male,34,TRUE,social,0.7242,74,4,0,2,12,3,3,6,Q3,High AQ
2022,gefr88,gefr88,male,34,FALSE,nonsocial,1.3004,2,1,0,1,12,3,3,6,Q3,High AQ
2023,gefr88,gefr88,male,34,FALSE,nonsocial,0.7135,7,1,1,1,12,3,3,6,Q3,High AQ
2024,gefr88,gefr88,male,34,TRUE,nonsocial,1.3193,4,1,0,1,12,3,3,6,Q3,High AQ
2025,gefr88,gefr88,male,34,FALSE,nonsocial,2.775,5,1,1,1,12,3,3,6,Q3,High AQ
2026,gefr88,gefr88,male,34,TRUE,nonsocial,4.8914,6,1,1,1,12,3,3,6,Q3,High AQ
2027,gefr88,gefr88,male,34,TRUE,social,0.7867,38,2,3,1,12,3,3,6,Q3,High AQ
2028,gefr88,gefr88,male,34,TRUE,social,1.725,39,2,3,1,12,3,3,6,Q3,High AQ
2029,gefr88,gefr88,male,34,TRUE,social,0.6841,40,2,3,1,12,3,3,6,Q3,High AQ
2030,gefr88,gefr88,male,34,FALSE,nonsocial,1.3808,1,1,0,1,12,3,3,6,Q3,High AQ
2031,gefr88,gefr88,male,34,TRUE,nonsocial,0.6273,56,3,1,2,12,3,3,6,Q3,High AQ
2032,gefr88,gefr88,male,34,TRUE,nonsocial,1.0291,57,3,2,2,12,3,3,6,Q3,High AQ
2033,gefr88,gefr88,male,34,TRUE,nonsocial,1.8318,58,3,2,2,12,3,3,6,Q3,High AQ
2034,gefr88,gefr88,male,34,TRUE,nonsocial,0.5269,59,3,2,2,12,3,3,6,Q3,High AQ
2035,gefr88,gefr88,male,34,TRUE,nonsocial,0.5641,60,3,2,2,12,3,3,6,Q3,High AQ
2036,gefr88,gefr88,male,34,TRUE,nonsocial,1.7547,61,3,3,2,12,3,3,6,Q3,High AQ
2037,gefr88,gefr88,male,34,TRUE,nonsocial,0.7367,62,3,3,2,12,3,3,6,Q3,High AQ
2038,gefr88,gefr88,male,34,TRUE,nonsocial,1.3093,63,3,3,2,12,3,3,6,Q3,High AQ
2039,gefr88,gefr88,male,34,TRUE,nonsocial,0.4203,64,3,3,2,12,3,3,6,Q3,High AQ
2040,gefr88,gefr88,male,34,TRUE,nonsocial,1.9432,65,3,4,2,12,3,3,6,Q3,High AQ
2041,gefr88,gefr88,male,34,TRUE,nonsocial,1.0446,66,3,4,2,12,3,3,6,Q3,High AQ
2042,gefr88,gefr88,male,34,TRUE,nonsocial,0.7302,67,3,4,2,12,3,3,6,Q3,High AQ
2043,gefr88,gefr88,male,34,TRUE,nonsocial,0.4499,68,3,4,2,12,3,3,6,Q3,High AQ
2044,gefr88,gefr88,male,34,TRUE,nonsocial,1.0158,69,3,5,2,12,3,3,6,Q3,High AQ
2045,gefr88,gefr88,male,34,TRUE,nonsocial,1.4546,70,3,5,2,12,3,3,6,Q3,High AQ
2046,gefr88,gefr88,male,34,TRUE,social,0.7429,30,2,1,1,12,3,3,6,Q3,High AQ
2047,gefr88,gefr88,male,34,FALSE,social,1.1876,31,2,1,1,12,3,3,6,Q3,High AQ
2048,gefr88,gefr88,male,34,FALSE,social,0.7413,32,2,1,1,12,3,3,6,Q3,High AQ
2049,gefr88,gefr88,male,34,FALSE,social,1.1538,33,2,2,1,12,3,3,6,Q3,High AQ
2050,gefr88,gefr88,male,34,TRUE,social,1.1927,34,2,2,1,12,3,3,6,Q3,High AQ
2051,gefr88,gefr88,male,34,TRUE,social,1.0058,35,2,2,1,12,3,3,6,Q3,High AQ
2052,gefr88,gefr88,male,34,FALSE,social,1.0054,36,2,2,1,12,3,3,6,Q3,High AQ
2053,gefr88,gefr88,male,34,TRUE,social,0.9075,37,2,3,1,12,3,3,6,Q3,High AQ
2054,gefr88,gefr88,male,34,TRUE,social,3.7232,78,4,1,2,12,3,3,6,Q3,High AQ
2055,gefr88,gefr88,male,34,TRUE,social,0.4513,79,4,1,2,12,3,3,6,Q3,High AQ
2056,gefr88,gefr88,male,34,FALSE,social,0.4675,80,4,1,2,12,3,3,6,Q3,High AQ
2057,gefr88,gefr88,male,34,TRUE,social,1.1924,41,2,4,1,12,3,3,6,Q3,High AQ
2058,gefr88,gefr88,male,34,TRUE,social,0.6869,42,2,4,1,12,3,3,6,Q3,High AQ
2059,gefr88,gefr88,male,34,FALSE,social,0.9803,43,2,4,1,12,3,3,6,Q3,High AQ
2060,gefr88,gefr88,male,34,TRUE,social,0.497,44,2,4,1,12,3,3,6,Q3,High AQ
2061,gefr88,gefr88,male,34,TRUE,social,3.6212,45,2,5,1,12,3,3,6,Q3,High AQ
2062,gefr88,gefr88,male,34,TRUE,social,0.5515,46,2,5,1,12,3,3,6,Q3,High AQ
2063,gefr88,gefr88,male,34,TRUE,social,0.9861,47,2,5,1,12,3,3,6,Q3,High AQ
2064,gefr88,gefr88,male,34,TRUE,nonsocial,1.7454,8,1,1,1,12,3,3,6,Q3,High AQ
2065,gefr88,gefr88,male,34,FALSE,nonsocial,4.5618,9,1,2,1,12,3,3,6,Q3,High AQ
2066,gefr88,gefr88,male,34,FALSE,nonsocial,0.5473,10,1,2,1,12,3,3,6,Q3,High AQ
2067,gefr88,gefr88,male,34,TRUE,nonsocial,0.7735,11,1,2,1,12,3,3,6,Q3,High AQ
