stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber,PredictedChoice,CorrectPrediction,AQ_score,AQ_group,Med_Split
99,1,0,0,FALSE,social,yach03,3,2,1,1,0,19,High,High
99,0,0,1,TRUE,social,yach03,4,3,1,1,0,19,High,High
99,1,0,0,FALSE,social,yach03,5,4,1,1,0,19,High,High
99,1,0,0,FALSE,social,yach03,6,5,1,1,0,19,High,High
99,1,0,0,FALSE,social,yach03,7,0,3,1,0,19,High,High
99,0,0,1,TRUE,social,yach03,8,1,3,1,0,19,High,High
99,0,0,1,TRUE,social,yach03,9,2,3,1,0,19,High,High
99,0,0,1,TRUE,social,yach03,10,3,3,1,0,19,High,High
99,0,0,1,TRUE,social,yach03,11,4,3,1,0,19,High,High
99,0,0,1,TRUE,social,yach03,12,5,3,1,0,19,High,High
23,1,1,1,TRUE,social,yach03,1,0,1,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,2,1,1,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,3,2,1,0,0,19,High,High
23,1,1,1,TRUE,social,yach03,4,3,1,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,5,4,1,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,6,5,1,0,0,19,High,High
23,1,1,1,TRUE,social,yach03,7,0,3,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,8,1,3,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,9,2,3,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,10,3,3,0,0,19,High,High
23,0,1,0,FALSE,social,yach03,11,4,3,0,0,19,High,High
23,1,1,1,TRUE,social,yach03,12,5,3,0,0,19,High,High
67,0,0,1,TRUE,social,yach03,1,0,1,0,1,19,High,High
67,1,0,0,FALSE,social,yach03,2,1,1,1,0,19,High,High
67,1,0,1,FALSE,social,yach03,3,2,1,1,0,19,High,High
67,0,0,1,TRUE,social,yach03,4,3,1,0,1,19,High,High
67,1,0,0,FALSE,social,yach03,5,4,1,1,0,19,High,High
67,1,0,1,FALSE,social,yach03,6,5,1,1,0,19,High,High
67,1,0,0,FALSE,social,yach03,7,0,3,0,1,19,High,High
67,0,0,1,TRUE,social,yach03,8,1,3,0,1,19,High,High
67,0,0,1,TRUE,social,yach03,9,2,3,1,0,19,High,High
67,0,0,0,TRUE,social,yach03,10,3,3,1,0,19,High,High
67,1,0,0,FALSE,social,yach03,11,4,3,1,0,19,High,High
67,1,0,0,FALSE,social,yach03,12,5,3,1,0,19,High,High
74,0,1,0,FALSE,nonsocial,gefr88,1,0,0,0,0,12,High,High
74,1,1,0,TRUE,nonsocial,gefr88,2,1,0,1,1,12,High,High
74,0,1,0,FALSE,nonsocial,gefr88,3,2,0,0,0,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,4,3,0,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,5,4,0,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,6,5,0,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,7,0,2,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,8,1,2,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,9,2,2,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,10,3,2,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,11,4,2,1,1,12,High,High
74,1,1,1,TRUE,nonsocial,gefr88,12,5,2,1,1,12,High,High
84,0,1,0,FALSE,nonsocial,gefr88,1,0,0,0,0,12,High,High
84,0,1,0,FALSE,nonsocial,gefr88,2,1,0,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,3,2,0,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,4,3,0,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,5,4,0,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,6,5,0,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,7,0,2,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,8,1,2,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,9,2,2,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,10,3,2,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,11,4,2,1,1,12,High,High
84,1,1,1,TRUE,nonsocial,gefr88,12,5,2,1,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,1,0,0,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,2,1,0,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,3,2,0,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,4,3,0,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,5,4,0,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,6,5,0,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,7,0,2,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,8,1,2,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,9,2,2,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,10,3,2,0,1,12,High,High
52,0,0,1,TRUE,nonsocial,gefr88,11,4,2,0,1,12,High,High
52,0,0,0,TRUE,nonsocial,gefr88,12,5,2,0,1,12,High,High
98,0,0,0,TRUE,nonsocial,gefr88,1,0,0,0,1,12,High,High
98,1,0,0,FALSE,nonsocial,gefr88,2,1,0,1,0,12,High,High
98,1,0,0,FALSE,nonsocial,gefr88,3,2,0,0,1,12,High,High
98,1,0,0,FALSE,nonsocial,gefr88,4,3,0,0,1,12,High,High
98,0,0,1,TRUE,nonsocial,gefr88,5,4,0,0,1,12,High,High
98,0,0,0,TRUE,nonsocial,gefr88,6,5,0,0,1,12,High,High
98,0,0,1,TRUE,nonsocial,gefr88,7,0,2,0,1,12,High,High
98,0,0,1,TRUE,nonsocial,gefr88,8,1,2,0,1,12,High,High
98,0,0,1,TRUE,nonsocial,gefr88,9,2,2,0,1,12,High,High
98,0,0,1,TRUE,nonsocial,gefr88,10,3,2,0,1,12,High,High
98,0,0,1,TRUE,nonsocial,gefr88,11,4,2,0,1,12,High,High
98,0,0,1,TRUE,nonsocial,gefr88,12,5,2,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,1,0,1,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,2,1,1,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,3,2,1,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,4,3,1,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,5,4,1,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,6,5,1,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,7,0,3,0,1,12,High,High
21,0,0,0,TRUE,social,gefr88,8,1,3,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,9,2,3,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,10,3,3,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,11,4,3,0,1,12,High,High
21,0,0,1,TRUE,social,gefr88,12,5,3,0,1,12,High,High
37,1,0,0,FALSE,social,gefr88,1,0,1,0,1,12,High,High
37,1,0,0,FALSE,social,gefr88,2,1,1,0,1,12,High,High
37,1,0,0,FALSE,social,gefr88,3,2,1,0,1,12,High,High
37,0,0,0,TRUE,social,gefr88,4,3,1,0,1,12,High,High
37,0,0,1,TRUE,social,gefr88,5,4,1,0,1,12,High,High
37,0,0,0,TRUE,social,gefr88,6,5,1,0,1,12,High,High
37,0,0,0,TRUE,social,gefr88,7,0,3,0,1,12,High,High
37,0,0,0,TRUE,social,gefr88,8,1,3,0,1,12,High,High
37,0,0,1,TRUE,social,gefr88,9,2,3,0,1,12,High,High
37,0,0,1,TRUE,social,gefr88,10,3,3,0,1,12,High,High
37,0,0,1,TRUE,social,gefr88,11,4,3,0,1,12,High,High
37,0,0,1,TRUE,social,gefr88,12,5,3,0,1,12,High,High
49,1,1,1,TRUE,social,gefr88,1,0,1,0,0,12,High,High
49,0,1,0,FALSE,social,gefr88,2,1,1,1,1,12,High,High
49,0,1,0,FALSE,social,gefr88,3,2,1,1,1,12,High,High
49,1,1,1,TRUE,social,gefr88,4,3,1,1,1,12,High,High
49,0,1,0,FALSE,social,gefr88,5,4,1,1,1,12,High,High
49,1,1,1,TRUE,social,gefr88,6,5,1,1,1,12,High,High
49,1,1,1,TRUE,social,gefr88,7,0,3,1,1,12,High,High
49,0,1,0,FALSE,social,gefr88,8,1,3,1,1,12,High,High
49,1,1,1,TRUE,social,gefr88,9,2,3,1,1,12,High,High
49,1,1,1,TRUE,social,gefr88,10,3,3,1,1,12,High,High
49,1,1,1,TRUE,social,gefr88,11,4,3,1,1,12,High,High
49,1,1,0,TRUE,social,gefr88,12,5,3,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,1,0,1,0,0,12,High,High
65,1,1,1,TRUE,social,gefr88,2,1,1,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,3,2,1,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,4,3,1,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,5,4,1,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,6,5,1,1,1,12,High,High
65,0,1,0,FALSE,social,gefr88,7,0,3,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,8,1,3,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,9,2,3,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,10,3,3,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,11,4,3,1,1,12,High,High
65,1,1,1,TRUE,social,gefr88,12,5,3,1,1,12,High,High
30,0,1,0,FALSE,social,node99,1,0,0,0,0,9,High,High
30,1,1,1,TRUE,social,node99,2,1,0,1,1,9,High,High
30,1,1,1,TRUE,social,node99,3,2,0,1,1,9,High,High
30,1,1,1,TRUE,social,node99,4,3,0,1,1,9,High,High
30,1,1,1,FALSE,social,node99,5,4,0,1,1,9,High,High
30,1,1,1,TRUE,social,node99,6,5,0,1,1,9,High,High
30,0,1,0,FALSE,social,node99,7,0,2,1,1,9,High,High
30,1,1,1,TRUE,social,node99,8,1,2,1,1,9,High,High
30,1,1,1,TRUE,social,node99,9,2,2,1,1,9,High,High
30,1,1,1,TRUE,social,node99,10,3,2,1,1,9,High,High
30,1,1,1,TRUE,social,node99,11,4,2,1,1,9,High,High
30,1,1,1,TRUE,social,node99,12,5,2,1,1,9,High,High
34,0,0,0,TRUE,social,node99,1,0,0,0,1,9,High,High
34,1,0,1,FALSE,social,node99,2,1,0,1,0,9,High,High
34,0,0,1,TRUE,social,node99,3,2,0,1,0,9,High,High
34,0,0,1,TRUE,social,node99,4,3,0,1,0,9,High,High
34,0,0,1,TRUE,social,node99,5,4,0,0,1,9,High,High
34,0,0,1,TRUE,social,node99,6,5,0,0,1,9,High,High
34,1,0,1,FALSE,social,node99,7,0,2,0,1,9,High,High
34,1,0,0,FALSE,social,node99,8,1,2,0,1,9,High,High
34,1,0,1,FALSE,social,node99,9,2,2,0,1,9,High,High
34,1,0,1,FALSE,social,node99,10,3,2,0,1,9,High,High
34,1,0,0,FALSE,social,node99,11,4,2,0,1,9,High,High
34,1,0,0,FALSE,social,node99,12,5,2,0,1,9,High,High
68,0,1,0,FALSE,social,node99,1,0,0,0,0,9,High,High
68,1,1,1,TRUE,social,node99,2,1,0,1,1,9,High,High
68,1,1,1,TRUE,social,node99,3,2,0,1,1,9,High,High
68,1,1,0,TRUE,social,node99,4,3,0,1,1,9,High,High
68,1,1,1,TRUE,social,node99,5,4,0,1,1,9,High,High
68,1,1,1,TRUE,social,node99,6,5,0,1,1,9,High,High
68,1,1,1,TRUE,social,node99,7,0,2,1,1,9,High,High
68,1,1,1,TRUE,social,node99,8,1,2,1,1,9,High,High
68,1,1,1,TRUE,social,node99,9,2,2,1,1,9,High,High
68,1,1,1,TRUE,social,node99,10,3,2,1,1,9,High,High
68,1,1,1,TRUE,social,node99,11,4,2,1,1,9,High,High
68,1,1,1,TRUE,social,node99,12,5,2,1,1,9,High,High
84,1,0,0,FALSE,social,node99,1,0,0,0,1,9,High,High
84,0,0,1,TRUE,social,node99,2,1,0,0,1,9,High,High
84,0,0,1,TRUE,social,node99,3,2,0,0,1,9,High,High
84,0,0,1,TRUE,social,node99,4,3,0,0,1,9,High,High
84,0,0,1,TRUE,social,node99,5,4,0,0,1,9,High,High
84,0,0,1,TRUE,social,node99,6,5,0,0,1,9,High,High
84,1,0,0,FALSE,social,node99,7,0,2,0,1,9,High,High
84,0,0,1,TRUE,social,node99,8,1,2,0,1,9,High,High
84,0,0,1,TRUE,social,node99,9,2,2,0,1,9,High,High
84,0,0,1,TRUE,social,node99,10,3,2,0,1,9,High,High
84,0,0,0,TRUE,social,node99,11,4,2,0,1,9,High,High
84,0,0,1,TRUE,social,node99,12,5,2,0,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,1,0,1,0,0,9,High,High
27,0,1,0,FALSE,nonsocial,node99,2,1,1,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,3,2,1,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,4,3,1,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,5,4,1,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,6,5,1,1,1,9,High,High
27,1,1,0,FALSE,nonsocial,node99,7,0,3,1,1,9,High,High
27,0,1,0,FALSE,nonsocial,node99,8,1,3,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,9,2,3,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,10,3,3,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,11,4,3,1,1,9,High,High
27,1,1,1,TRUE,nonsocial,node99,12,5,3,1,1,9,High,High
81,0,0,1,TRUE,nonsocial,node99,1,0,1,0,1,9,High,High
81,0,0,1,TRUE,nonsocial,node99,2,1,1,0,1,9,High,High
81,0,0,1,TRUE,nonsocial,node99,3,2,1,0,1,9,High,High
81,1,0,0,FALSE,nonsocial,node99,4,3,1,0,1,9,High,High
81,0,0,1,TRUE,nonsocial,node99,5,4,1,0,1,9,High,High
81,0,0,0,TRUE,nonsocial,node99,6,5,1,0,1,9,High,High
81,1,0,1,FALSE,nonsocial,node99,7,0,3,0,1,9,High,High
81,1,0,0,FALSE,nonsocial,node99,8,1,3,1,0,9,High,High
81,0,0,1,TRUE,nonsocial,node99,9,2,3,0,1,9,High,High
81,1,0,0,FALSE,nonsocial,node99,10,3,3,0,1,9,High,High
81,0,0,1,TRUE,nonsocial,node99,11,4,3,0,1,9,High,High
81,0,0,1,TRUE,nonsocial,node99,12,5,3,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,1,0,1,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,2,1,1,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,3,2,1,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,4,3,1,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,5,4,1,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,6,5,1,0,1,9,High,High
73,1,0,0,FALSE,nonsocial,node99,7,0,3,0,1,9,High,High
73,0,0,0,TRUE,nonsocial,node99,8,1,3,0,1,9,High,High
73,0,0,0,TRUE,nonsocial,node99,9,2,3,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,10,3,3,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,11,4,3,0,1,9,High,High
73,0,0,1,TRUE,nonsocial,node99,12,5,3,0,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,1,0,1,0,0,9,High,High
29,1,1,1,TRUE,nonsocial,node99,2,1,1,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,3,2,1,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,4,3,1,1,1,9,High,High
29,1,1,0,TRUE,nonsocial,node99,5,4,1,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,6,5,1,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,7,0,3,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,8,1,3,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,9,2,3,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,10,3,3,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,11,4,3,1,1,9,High,High
29,1,1,1,TRUE,nonsocial,node99,12,5,3,1,1,9,High,High
46,1,1,1,TRUE,social,flre91,1,0,0,0,0,11,High,High
46,1,1,1,TRUE,social,flre91,2,1,0,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,3,2,0,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,4,3,0,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,5,4,0,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,6,5,0,1,1,11,High,High
46,0,1,0,FALSE,social,flre91,7,0,2,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,8,1,2,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,9,2,2,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,10,3,2,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,11,4,2,1,1,11,High,High
46,1,1,1,TRUE,social,flre91,12,5,2,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,1,0,0,0,0,11,High,High
42,1,1,1,TRUE,social,flre91,2,1,0,1,1,11,High,High
42,1,1,0,TRUE,social,flre91,3,2,0,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,4,3,0,1,1,11,High,High
42,1,1,0,TRUE,social,flre91,5,4,0,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,6,5,0,1,1,11,High,High
42,0,1,0,FALSE,social,flre91,7,0,2,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,8,1,2,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,9,2,2,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,10,3,2,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,11,4,2,1,1,11,High,High
42,1,1,1,TRUE,social,flre91,12,5,2,1,1,11,High,High
24,0,0,1,TRUE,social,flre91,1,0,0,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,2,1,0,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,3,2,0,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,4,3,0,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,5,4,0,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,6,5,0,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,7,0,2,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,8,1,2,0,1,11,High,High
24,0,0,0,TRUE,social,flre91,9,2,2,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,10,3,2,0,1,11,High,High
24,0,0,0,TRUE,social,flre91,11,4,2,0,1,11,High,High
24,0,0,1,TRUE,social,flre91,12,5,2,0,1,11,High,High
28,0,0,1,TRUE,social,flre91,1,0,0,0,1,11,High,High
28,0,0,1,TRUE,social,flre91,2,1,0,0,1,11,High,High
28,0,0,1,TRUE,social,flre91,3,2,0,0,1,11,High,High
28,0,0,0,TRUE,social,flre91,4,3,0,0,1,11,High,High
28,0,0,1,TRUE,social,flre91,5,4,0,0,1,11,High,High
28,0,0,1,TRUE,social,flre91,6,5,0,0,1,11,High,High
28,0,0,0,TRUE,social,flre91,7,0,2,0,1,11,High,High
28,1,0,0,FALSE,social,flre91,8,1,2,0,1,11,High,High
28,0,0,1,TRUE,social,flre91,9,2,2,0,1,11,High,High
28,0,0,0,TRUE,social,flre91,10,3,2,0,1,11,High,High
28,1,0,0,FALSE,social,flre91,11,4,2,0,1,11,High,High
28,0,0,1,TRUE,social,flre91,12,5,2,0,1,11,High,High
15,0,1,0,FALSE,nonsocial,flre91,1,0,1,0,0,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,2,1,1,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,3,2,1,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,4,3,1,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,5,4,1,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,6,5,1,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,7,0,3,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,8,1,3,1,1,11,High,High
15,1,1,0,TRUE,nonsocial,flre91,9,2,3,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,10,3,3,1,1,11,High,High
15,1,1,1,TRUE,nonsocial,flre91,11,4,3,1,1,11,High,High
15,1,1,0,TRUE,nonsocial,flre91,12,5,3,1,1,11,High,High
81,0,1,1,FALSE,nonsocial,flre91,1,0,1,0,0,11,High,High
81,0,1,0,FALSE,nonsocial,flre91,2,1,1,0,0,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,3,2,1,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,4,3,1,1,1,11,High,High
81,0,1,0,FALSE,nonsocial,flre91,5,4,1,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,6,5,1,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,7,0,3,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,8,1,3,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,9,2,3,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,10,3,3,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,11,4,3,1,1,11,High,High
81,1,1,1,TRUE,nonsocial,flre91,12,5,3,1,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,1,0,1,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,2,1,1,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,3,2,1,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,4,3,1,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,5,4,1,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,6,5,1,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,7,0,3,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,8,1,3,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,9,2,3,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,10,3,3,0,1,11,High,High
23,0,0,1,TRUE,nonsocial,flre91,11,4,3,0,1,11,High,High
23,0,0,0,TRUE,nonsocial,flre91,12,5,3,0,1,11,High,High
93,1,0,1,FALSE,nonsocial,flre91,1,0,1,0,1,11,High,High
93,1,0,0,FALSE,nonsocial,flre91,2,1,1,1,0,11,High,High
93,1,0,0,FALSE,nonsocial,flre91,3,2,1,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,4,3,1,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,5,4,1,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,6,5,1,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,7,0,3,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,8,1,3,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,9,2,3,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,10,3,3,0,1,11,High,High
93,0,0,1,TRUE,nonsocial,flre91,11,4,3,0,1,11,High,High
93,0,0,0,TRUE,nonsocial,flre91,12,5,3,0,1,11,High,High
42,0,0,0,TRUE,nonsocial,kasi98,1,0,0,0,1,8,Low,Low
42,0,0,1,TRUE,nonsocial,kasi98,2,1,0,1,0,8,Low,Low
42,1,0,NA,FALSE,nonsocial,kasi98,3,2,0,NA,0,8,Low,Low
42,1,0,NA,FALSE,nonsocial,kasi98,4,3,0,NA,0,8,Low,Low
42,0,0,1,TRUE,nonsocial,kasi98,5,4,0,0,1,8,Low,Low
42,0,0,1,TRUE,nonsocial,kasi98,6,5,0,0,1,8,Low,Low
42,1,0,NA,FALSE,nonsocial,kasi98,7,0,2,NA,0,8,Low,Low
42,0,0,0,TRUE,nonsocial,kasi98,8,1,2,0,1,8,Low,Low
42,0,0,1,TRUE,nonsocial,kasi98,9,2,2,0,1,8,Low,Low
42,0,0,0,TRUE,nonsocial,kasi98,10,3,2,0,1,8,Low,Low
42,1,0,NA,FALSE,nonsocial,kasi98,11,4,2,NA,0,8,Low,Low
42,0,0,1,TRUE,nonsocial,kasi98,12,5,2,0,1,8,Low,Low
28,1,1,1,TRUE,nonsocial,kasi98,1,0,0,0,0,8,Low,Low
28,0,1,NA,FALSE,nonsocial,kasi98,2,1,0,NA,0,8,Low,Low
28,1,1,0,TRUE,nonsocial,kasi98,3,2,0,1,1,8,Low,Low
28,0,1,NA,FALSE,nonsocial,kasi98,4,3,0,NA,0,8,Low,Low
28,0,1,NA,FALSE,nonsocial,kasi98,5,4,0,NA,0,8,Low,Low
28,0,1,NA,FALSE,nonsocial,kasi98,6,5,0,NA,0,8,Low,Low
28,1,1,1,TRUE,nonsocial,kasi98,7,0,2,1,1,8,Low,Low
28,0,1,NA,FALSE,nonsocial,kasi98,8,1,2,NA,0,8,Low,Low
28,0,1,NA,FALSE,nonsocial,kasi98,9,2,2,NA,0,8,Low,Low
28,1,1,1,TRUE,nonsocial,kasi98,10,3,2,1,1,8,Low,Low
28,0,1,NA,FALSE,nonsocial,kasi98,11,4,2,NA,0,8,Low,Low
28,1,1,1,TRUE,nonsocial,kasi98,12,5,2,1,1,8,Low,Low
74,0,1,NA,FALSE,nonsocial,kasi98,1,0,0,NA,0,8,Low,Low
74,1,1,0,TRUE,nonsocial,kasi98,2,1,0,0,0,8,Low,Low
74,1,1,NA,FALSE,nonsocial,kasi98,3,2,0,NA,0,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,4,3,0,0,0,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,5,4,0,1,1,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,6,5,0,1,1,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,7,0,2,1,1,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,8,1,2,1,1,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,9,2,2,1,1,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,10,3,2,1,1,8,Low,Low
74,1,1,1,TRUE,nonsocial,kasi98,11,4,2,1,1,8,Low,Low
74,1,1,0,TRUE,nonsocial,kasi98,12,5,2,1,1,8,Low,Low
48,0,0,0,TRUE,nonsocial,kasi98,1,0,0,0,1,8,Low,Low
48,1,0,NA,FALSE,nonsocial,kasi98,2,1,0,NA,0,8,Low,Low
48,0,0,1,TRUE,nonsocial,kasi98,3,2,0,1,0,8,Low,Low
48,0,0,1,TRUE,nonsocial,kasi98,4,3,0,0,1,8,Low,Low
48,0,0,1,TRUE,nonsocial,kasi98,5,4,0,0,1,8,Low,Low
48,0,0,1,TRUE,nonsocial,kasi98,6,5,0,0,1,8,Low,Low
48,1,0,NA,FALSE,nonsocial,kasi98,7,0,2,NA,0,8,Low,Low
48,1,0,NA,FALSE,nonsocial,kasi98,8,1,2,NA,0,8,Low,Low
48,1,0,NA,FALSE,nonsocial,kasi98,9,2,2,NA,0,8,Low,Low
48,1,0,NA,FALSE,nonsocial,kasi98,10,3,2,NA,0,8,Low,Low
48,1,0,NA,FALSE,nonsocial,kasi98,11,4,2,NA,0,8,Low,Low
