stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber,PredictedChoice,CorrectPrediction,AQ_score
32,0,0,1.0,True,social,djlu96,10,3,2.0,0.0,1,11
32,1,0,0.0,False,social,djlu96,11,4,2.0,0.0,1,11
32,0,0,1.0,True,social,djlu96,12,5,2.0,0.0,1,11
13,0,1,1.0,False,nonsocial,djlu96,1,0,1.0,0.0,0,11
13,0,1,1.0,False,nonsocial,djlu96,2,1,1.0,1.0,1,11
13,0,1,0.0,False,nonsocial,djlu96,3,2,1.0,0.0,0,11
13,0,1,0.0,False,nonsocial,djlu96,4,3,1.0,0.0,0,11
13,1,1,1.0,True,nonsocial,djlu96,5,4,1.0,0.0,0,11
13,0,1,0.0,False,nonsocial,djlu96,6,5,1.0,1.0,1,11
13,0,1,0.0,False,nonsocial,djlu96,7,0,3.0,0.0,0,11
13,1,1,1.0,True,nonsocial,djlu96,8,1,3.0,1.0,1,11
13,1,1,1.0,True,nonsocial,djlu96,9,2,3.0,1.0,1,11
13,0,1,0.0,False,nonsocial,djlu96,10,3,3.0,1.0,1,11
13,0,1,1.0,False,nonsocial,djlu96,11,4,3.0,0.0,0,11
13,0,1,0.0,False,nonsocial,djlu96,12,5,3.0,0.0,0,11
63,1,0,0.0,False,nonsocial,djlu96,1,0,1.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,2,1,1.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,3,2,1.0,1.0,0,11
63,0,0,1.0,True,nonsocial,djlu96,4,3,1.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,5,4,1.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,6,5,1.0,1.0,0,11
63,0,0,1.0,True,nonsocial,djlu96,7,0,3.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,8,1,3.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,9,2,3.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,10,3,3.0,0.0,1,11
63,1,0,0.0,False,nonsocial,djlu96,11,4,3.0,0.0,1,11
63,0,0,1.0,True,nonsocial,djlu96,12,5,3.0,0.0,1,11
43,0,0,1.0,True,nonsocial,djlu96,1,0,1.0,1.0,0,11
43,0,0,0.0,True,nonsocial,djlu96,2,1,1.0,1.0,0,11
43,0,0,1.0,True,nonsocial,djlu96,3,2,1.0,0.0,1,11
43,1,0,1.0,False,nonsocial,djlu96,4,3,1.0,1.0,0,11
43,1,0,0.0,False,nonsocial,djlu96,5,4,1.0,1.0,0,11
43,1,0,0.0,False,nonsocial,djlu96,6,5,1.0,1.0,0,11
43,1,0,1.0,False,nonsocial,djlu96,7,0,3.0,1.0,0,11
43,1,0,0.0,False,nonsocial,djlu96,8,1,3.0,0.0,1,11
43,1,0,0.0,False,nonsocial,djlu96,9,2,3.0,0.0,1,11
43,1,0,1.0,False,nonsocial,djlu96,10,3,3.0,1.0,0,11
43,0,0,1.0,True,nonsocial,djlu96,11,4,3.0,1.0,0,11
43,1,0,0.0,False,nonsocial,djlu96,12,5,3.0,1.0,0,11
65,1,1,1.0,True,nonsocial,djlu96,1,0,1.0,1.0,1,11
65,1,1,1.0,True,nonsocial,djlu96,2,1,1.0,1.0,1,11
65,1,1,1.0,True,nonsocial,djlu96,3,2,1.0,0.0,0,11
65,1,1,1.0,True,nonsocial,djlu96,4,3,1.0,1.0,1,11
65,1,1,1.0,True,nonsocial,djlu96,5,4,1.0,0.0,0,11
65,1,1,1.0,True,nonsocial,djlu96,6,5,1.0,1.0,1,11
65,0,1,1.0,False,nonsocial,djlu96,7,0,3.0,1.0,1,11
65,0,1,0.0,False,nonsocial,djlu96,8,1,3.0,0.0,0,11
65,0,1,0.0,False,nonsocial,djlu96,9,2,3.0,0.0,0,11
65,0,1,1.0,False,nonsocial,djlu96,10,3,3.0,1.0,1,11
65,1,1,1.0,True,nonsocial,djlu96,11,4,3.0,0.0,0,11
65,0,1,0.0,False,nonsocial,djlu96,12,5,3.0,0.0,0,11
66,1,0,,False,nonsocial,maar97,1,0,0.0,,0,13
66,0,0,0.0,True,nonsocial,maar97,2,1,0.0,0.0,1,13
66,0,0,0.0,True,nonsocial,maar97,3,2,0.0,0.0,1,13
66,0,0,1.0,True,nonsocial,maar97,4,3,0.0,1.0,0,13
66,0,0,1.0,True,nonsocial,maar97,5,4,0.0,0.0,1,13
66,0,0,1.0,True,nonsocial,maar97,6,5,0.0,0.0,1,13
66,0,0,1.0,True,nonsocial,maar97,7,0,2.0,1.0,0,13
66,0,0,1.0,True,nonsocial,maar97,8,1,2.0,0.0,1,13
66,0,0,1.0,True,nonsocial,maar97,9,2,2.0,0.0,1,13
66,0,0,1.0,True,nonsocial,maar97,10,3,2.0,0.0,1,13
66,1,0,,False,nonsocial,maar97,11,4,2.0,,0,13
66,0,0,1.0,True,nonsocial,maar97,12,5,2.0,0.0,1,13
84,0,1,,False,nonsocial,maar97,1,0,0.0,,0,13
84,1,1,1.0,True,nonsocial,maar97,2,1,0.0,0.0,0,13
84,1,1,1.0,True,nonsocial,maar97,3,2,0.0,1.0,1,13
84,0,1,,False,nonsocial,maar97,4,3,0.0,,0,13
84,1,1,1.0,True,nonsocial,maar97,5,4,0.0,0.0,0,13
84,1,1,1.0,True,nonsocial,maar97,6,5,0.0,0.0,0,13
84,1,1,1.0,True,nonsocial,maar97,7,0,2.0,1.0,1,13
84,0,1,,False,nonsocial,maar97,8,1,2.0,,0,13
84,0,1,,False,nonsocial,maar97,9,2,2.0,,0,13
84,1,1,1.0,True,nonsocial,maar97,10,3,2.0,1.0,1,13
84,1,1,0.0,True,nonsocial,maar97,11,4,2.0,0.0,0,13
84,0,1,,False,nonsocial,maar97,12,5,2.0,,0,13
52,1,1,1.0,True,nonsocial,maar97,1,0,0.0,0.0,0,13
52,0,1,,False,nonsocial,maar97,2,1,0.0,,0,13
52,0,1,,False,nonsocial,maar97,3,2,0.0,,0,13
52,1,1,1.0,True,nonsocial,maar97,4,3,0.0,1.0,1,13
52,0,1,,False,nonsocial,maar97,5,4,0.0,,0,13
52,1,1,1.0,True,nonsocial,maar97,6,5,0.0,0.0,0,13
52,0,1,,False,nonsocial,maar97,7,0,2.0,,0,13
52,1,1,1.0,True,nonsocial,maar97,8,1,2.0,1.0,1,13
52,1,1,0.0,True,nonsocial,maar97,9,2,2.0,0.0,0,13
52,0,1,,False,nonsocial,maar97,10,3,2.0,,0,13
52,1,1,1.0,True,nonsocial,maar97,11,4,2.0,0.0,0,13
52,1,1,1.0,True,nonsocial,maar97,12,5,2.0,1.0,1,13
64,1,0,,False,nonsocial,maar97,1,0,0.0,,0,13
64,0,0,1.0,True,nonsocial,maar97,2,1,0.0,0.0,1,13
64,1,0,,False,nonsocial,maar97,3,2,0.0,,0,13
64,0,0,1.0,True,nonsocial,maar97,4,3,0.0,0.0,1,13
64,0,0,1.0,True,nonsocial,maar97,5,4,0.0,0.0,1,13
64,0,0,1.0,True,nonsocial,maar97,6,5,0.0,0.0,1,13
64,1,0,,False,nonsocial,maar97,7,0,2.0,,0,13
64,0,0,1.0,True,nonsocial,maar97,8,1,2.0,0.0,1,13
64,1,0,,False,nonsocial,maar97,9,2,2.0,,0,13
64,1,0,,False,nonsocial,maar97,10,3,2.0,,0,13
64,0,0,1.0,True,nonsocial,maar97,11,4,2.0,0.0,1,13
64,0,0,1.0,True,nonsocial,maar97,12,5,2.0,0.0,1,13
39,0,1,,False,social,maar97,1,0,1.0,,0,13
39,1,1,0.0,True,social,maar97,2,1,1.0,1.0,1,13
39,1,1,1.0,True,social,maar97,3,2,1.0,0.0,0,13
39,1,1,1.0,True,social,maar97,4,3,1.0,1.0,1,13
39,1,1,1.0,True,social,maar97,5,4,1.0,1.0,1,13
39,1,1,1.0,True,social,maar97,6,5,1.0,1.0,1,13
39,0,1,,False,social,maar97,7,0,3.0,,0,13
39,0,1,,False,social,maar97,8,1,3.0,,0,13
39,0,1,,False,social,maar97,9,2,3.0,,0,13
39,0,1,,False,social,maar97,10,3,3.0,,0,13
39,0,1,,False,social,maar97,11,4,3.0,,0,13
39,1,1,1.0,True,social,maar97,12,5,3.0,1.0,1,13
65,1,0,,False,social,maar97,1,0,1.0,,0,13
65,0,0,1.0,True,social,maar97,2,1,1.0,0.0,1,13
65,0,0,1.0,True,social,maar97,3,2,1.0,0.0,1,13
65,0,0,1.0,True,social,maar97,4,3,1.0,0.0,1,13
65,0,0,1.0,True,social,maar97,5,4,1.0,0.0,1,13
65,0,0,0.0,True,social,maar97,6,5,1.0,0.0,1,13
65,1,0,,False,social,maar97,7,0,3.0,,0,13
65,0,0,1.0,True,social,maar97,8,1,3.0,0.0,1,13
65,0,0,1.0,True,social,maar97,9,2,3.0,0.0,1,13
65,1,0,,False,social,maar97,10,3,3.0,,0,13
65,0,0,1.0,True,social,maar97,11,4,3.0,0.0,1,13
65,0,0,1.0,True,social,maar97,12,5,3.0,1.0,0,13
59,1,1,0.0,True,social,maar97,1,0,1.0,1.0,1,13
59,1,1,1.0,True,social,maar97,2,1,1.0,1.0,1,13
59,1,1,1.0,True,social,maar97,3,2,1.0,1.0,1,13
59,1,1,1.0,True,social,maar97,4,3,1.0,1.0,1,13
59,1,1,1.0,True,social,maar97,5,4,1.0,1.0,1,13
59,1,1,1.0,True,social,maar97,6,5,1.0,1.0,1,13
59,0,1,,False,social,maar97,7,0,3.0,,0,13
59,1,1,1.0,True,social,maar97,8,1,3.0,1.0,1,13
59,1,1,1.0,True,social,maar97,9,2,3.0,1.0,1,13
59,0,1,,False,social,maar97,10,3,3.0,,0,13
59,0,1,,False,social,maar97,11,4,3.0,,0,13
59,1,1,1.0,True,social,maar97,12,5,3.0,1.0,1,13
25,0,0,0.0,True,social,maar97,1,0,1.0,0.0,1,13
25,1,0,,False,social,maar97,2,1,1.0,,0,13
25,1,0,,False,social,maar97,3,2,1.0,,0,13
25,1,0,,False,social,maar97,4,3,1.0,,0,13
25,0,0,1.0,True,social,maar97,5,4,1.0,0.0,1,13
25,0,0,1.0,True,social,maar97,6,5,1.0,0.0,1,13
25,0,0,0.0,True,social,maar97,7,0,3.0,1.0,0,13
25,1,0,,False,social,maar97,8,1,3.0,,0,13
25,1,0,,False,social,maar97,9,2,3.0,,0,13
25,1,0,,False,social,maar97,10,3,3.0,,0,13
25,1,0,,False,social,maar97,11,4,3.0,,0,13
25,0,0,0.0,True,social,maar97,12,5,3.0,1.0,0,13
18,1,1,1.0,True,nonsocial,chpo96,1,0,0.0,1.0,1,8
18,1,1,1.0,True,nonsocial,chpo96,2,1,0.0,1.0,1,8
18,1,1,1.0,True,nonsocial,chpo96,3,2,0.0,0.0,0,8
18,1,1,1.0,True,nonsocial,chpo96,4,3,0.0,0.0,0,8
18,1,1,1.0,True,nonsocial,chpo96,5,4,0.0,1.0,1,8
18,1,1,1.0,True,nonsocial,chpo96,6,5,0.0,1.0,1,8
18,0,1,1.0,False,nonsocial,chpo96,7,0,2.0,0.0,0,8
18,0,1,0.0,False,nonsocial,chpo96,8,1,2.0,1.0,1,8
18,0,1,0.0,False,nonsocial,chpo96,9,2,2.0,1.0,1,8
18,0,1,0.0,False,nonsocial,chpo96,10,3,2.0,1.0,1,8
18,0,1,0.0,False,nonsocial,chpo96,11,4,2.0,1.0,1,8
18,1,1,0.0,True,nonsocial,chpo96,12,5,2.0,0.0,0,8
20,0,0,1.0,True,nonsocial,chpo96,1,0,0.0,0.0,1,8
20,0,0,1.0,True,nonsocial,chpo96,2,1,0.0,0.0,1,8
20,0,0,1.0,True,nonsocial,chpo96,3,2,0.0,0.0,1,8
20,1,0,0.0,False,nonsocial,chpo96,4,3,0.0,1.0,0,8
20,0,0,1.0,True,nonsocial,chpo96,5,4,0.0,0.0,1,8
20,0,0,1.0,True,nonsocial,chpo96,6,5,0.0,0.0,1,8
20,0,0,0.0,True,nonsocial,chpo96,7,0,2.0,0.0,1,8
20,1,0,0.0,False,nonsocial,chpo96,8,1,2.0,0.0,1,8
20,1,0,0.0,False,nonsocial,chpo96,9,2,2.0,1.0,0,8
20,1,0,1.0,False,nonsocial,chpo96,10,3,2.0,0.0,1,8
20,1,0,0.0,False,nonsocial,chpo96,11,4,2.0,0.0,1,8
20,0,0,1.0,True,nonsocial,chpo96,12,5,2.0,0.0,1,8
26,1,1,1.0,True,nonsocial,chpo96,1,0,0.0,1.0,1,8
26,1,1,0.0,True,nonsocial,chpo96,2,1,0.0,1.0,1,8
26,0,1,0.0,False,nonsocial,chpo96,3,2,0.0,0.0,0,8
26,1,1,1.0,True,nonsocial,chpo96,4,3,0.0,0.0,0,8
26,1,1,1.0,True,nonsocial,chpo96,5,4,0.0,1.0,1,8
26,1,1,0.0,True,nonsocial,chpo96,6,5,0.0,0.0,0,8
26,0,1,0.0,False,nonsocial,chpo96,7,0,2.0,1.0,1,8
26,1,1,1.0,True,nonsocial,chpo96,8,1,2.0,1.0,1,8
26,1,1,1.0,True,nonsocial,chpo96,9,2,2.0,0.0,0,8
26,1,1,1.0,True,nonsocial,chpo96,10,3,2.0,1.0,1,8
26,0,1,0.0,False,nonsocial,chpo96,11,4,2.0,0.0,0,8
26,0,1,0.0,False,nonsocial,chpo96,12,5,2.0,1.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,1,0,0.0,0.0,1,8
44,1,0,1.0,False,nonsocial,chpo96,2,1,0.0,1.0,0,8
44,1,0,0.0,False,nonsocial,chpo96,3,2,0.0,0.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,4,3,0.0,0.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,5,4,0.0,0.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,6,5,0.0,0.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,7,0,2.0,0.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,8,1,2.0,0.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,9,2,2.0,1.0,0,8
44,0,0,1.0,True,nonsocial,chpo96,10,3,2.0,0.0,1,8
44,0,0,1.0,True,nonsocial,chpo96,11,4,2.0,0.0,1,8
44,1,0,0.0,False,nonsocial,chpo96,12,5,2.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,1,0,1.0,1.0,0,8
71,0,0,1.0,True,social,chpo96,2,1,1.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,3,2,1.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,4,3,1.0,1.0,0,8
71,0,0,1.0,True,social,chpo96,5,4,1.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,6,5,1.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,7,0,3.0,0.0,1,8
71,1,0,0.0,False,social,chpo96,8,1,3.0,1.0,0,8
71,0,0,1.0,True,social,chpo96,9,2,3.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,10,3,3.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,11,4,3.0,0.0,1,8
71,0,0,1.0,True,social,chpo96,12,5,3.0,0.0,1,8
29,1,0,0.0,False,social,chpo96,1,0,1.0,1.0,0,8
29,0,0,1.0,True,social,chpo96,2,1,1.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,3,2,1.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,4,3,1.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,5,4,1.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,6,5,1.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,7,0,3.0,0.0,1,8
29,1,0,0.0,False,social,chpo96,8,1,3.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,9,2,3.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,10,3,3.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,11,4,3.0,0.0,1,8
29,0,0,1.0,True,social,chpo96,12,5,3.0,0.0,1,8
37,1,1,1.0,True,social,chpo96,1,0,1.0,0.0,0,8
37,0,1,0.0,False,social,chpo96,2,1,1.0,1.0,1,8
37,1,1,1.0,True,social,chpo96,3,2,1.0,1.0,1,8
37,1,1,0.0,True,social,chpo96,4,3,1.0,0.0,0,8
37,1,1,1.0,True,social,chpo96,5,4,1.0,1.0,1,8
37,1,1,1.0,True,social,chpo96,6,5,1.0,1.0,1,8
37,1,1,1.0,True,social,chpo96,7,0,3.0,1.0,1,8
37,0,1,0.0,False,social,chpo96,8,1,3.0,1.0,1,8
37,1,1,1.0,True,social,chpo96,9,2,3.0,1.0,1,8
37,1,1,1.0,True,social,chpo96,10,3,3.0,1.0,1,8
37,0,1,0.0,False,social,chpo96,11,4,3.0,0.0,0,8
37,1,1,1.0,True,social,chpo96,12,5,3.0,1.0,1,8
47,1,1,1.0,True,social,chpo96,1,0,1.0,1.0,1,8
47,1,1,1.0,True,social,chpo96,2,1,1.0,1.0,1,8
47,1,1,1.0,True,social,chpo96,3,2,1.0,1.0,1,8
47,1,1,1.0,True,social,chpo96,4,3,1.0,1.0,1,8
47,1,1,1.0,True,social,chpo96,5,4,1.0,1.0,1,8
47,1,1,1.0,True,social,chpo96,6,5,1.0,1.0,1,8
47,1,1,0.0,True,social,chpo96,7,0,3.0,1.0,1,8
47,0,1,0.0,False,social,chpo96,8,1,3.0,0.0,0,8
47,0,1,1.0,False,social,chpo96,9,2,3.0,1.0,1,8
47,1,1,0.0,False,social,chpo96,10,3,3.0,0.0,0,8
47,0,1,0.0,False,social,chpo96,11,4,3.0,0.0,0,8
47,0,1,1.0,False,social,chpo96,12,5,3.0,1.0,1,8
68,1,1,1.0,True,social,kaba96,1,0,0.0,0.0,0,9
68,1,1,1.0,True,social,kaba96,2,1,0.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,3,2,0.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,4,3,0.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,5,4,0.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,6,5,0.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,7,0,2.0,1.0,1,9
68,1,1,0.0,True,social,kaba96,8,1,2.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,9,2,2.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,10,3,2.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,11,4,2.0,1.0,1,9
68,1,1,1.0,True,social,kaba96,12,5,2.0,1.0,1,9
34,0,0,1.0,True,social,kaba96,1,0,0.0,1.0,0,9
34,0,0,1.0,True,social,kaba96,2,1,0.0,0.0,1,9
34,0,0,1.0,True,social,kaba96,3,2,0.0,0.0,1,9
34,0,0,1.0,True,social,kaba96,4,3,0.0,1.0,0,9
34,0,0,1.0,True,social,kaba96,5,4,0.0,0.0,1,9
34,0,0,1.0,True,social,kaba96,6,5,0.0,0.0,1,9
34,0,0,1.0,True,social,kaba96,7,0,2.0,0.0,1,9
34,0,0,0.0,True,social,kaba96,8,1,2.0,0.0,1,9
34,0,0,1.0,True,social,kaba96,9,2,2.0,1.0,0,9
34,0,0,1.0,True,social,kaba96,10,3,2.0,0.0,1,9
34,0,0,1.0,True,social,kaba96,11,4,2.0,0.0,1,9
34,0,0,1.0,True,social,kaba96,12,5,2.0,0.0,1,9
62,1,1,1.0,True,social,kaba96,1,0,0.0,0.0,0,9
62,1,1,1.0,True,social,kaba96,2,1,0.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,3,2,0.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,4,3,0.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,5,4,0.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,6,5,0.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,7,0,2.0,1.0,1,9
62,0,1,,False,social,kaba96,8,1,2.0,,0,9
62,1,1,1.0,True,social,kaba96,9,2,2.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,10,3,2.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,11,4,2.0,1.0,1,9
62,1,1,1.0,True,social,kaba96,12,5,2.0,1.0,1,9
48,0,0,1.0,True,social,kaba96,1,0,0.0,1.0,0,9
48,0,0,1.0,True,social,kaba96,2,1,0.0,0.0,1,9
48,0,0,1.0,True,social,kaba96,3,2,0.0,0.0,1,9
48,0,0,0.0,True,social,kaba96,4,3,0.0,0.0,1,9
48,0,0,0.0,True,social,kaba96,5,4,0.0,0.0,1,9
48,0,0,1.0,True,social,kaba96,6,5,0.0,0.0,1,9
48,0,0,0.0,True,social,kaba96,7,0,2.0,0.0,1,9
48,0,0,1.0,True,social,kaba96,8,1,2.0,0.0,1,9
48,0,0,1.0,True,social,kaba96,9,2,2.0,0.0,1,9
48,0,0,1.0,True,social,kaba96,10,3,2.0,0.0,1,9
48,0,0,1.0,True,social,kaba96,11,4,2.0,0.0,1,9
48,0,0,1.0,True,social,kaba96,12,5,2.0,0.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,1,0,1.0,1.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,2,1,1.0,0.0,0,9
91,1,1,0.0,True,nonsocial,kaba96,3,2,1.0,0.0,0,9
91,1,1,1.0,True,nonsocial,kaba96,4,3,1.0,1.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,5,4,1.0,1.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,6,5,1.0,1.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,7,0,3.0,1.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,8,1,3.0,1.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,9,2,3.0,1.0,1,9
91,1,1,1.0,True,nonsocial,kaba96,10,3,3.0,1.0,1,9
91,1,1,0.0,True,nonsocial,kaba96,11,4,3.0,0.0,0,9
91,1,1,1.0,True,nonsocial,kaba96,12,5,3.0,1.0,1,9
45,0,0,0.0,True,nonsocial,kaba96,1,0,1.0,1.0,0,9
45,1,0,,False,nonsocial,kaba96,2,1,1.0,,0,9
45,0,0,1.0,True,nonsocial,kaba96,3,2,1.0,1.0,0,9
45,0,0,1.0,True,nonsocial,kaba96,4,3,1.0,0.0,1,9
45,0,0,1.0,True,nonsocial,kaba96,5,4,1.0,0.0,1,9
45,0,0,1.0,True,nonsocial,kaba96,6,5,1.0,0.0,1,9
45,0,0,1.0,True,nonsocial,kaba96,7,0,3.0,0.0,1,9
45,0,0,1.0,True,nonsocial,kaba96,8,1,3.0,0.0,1,9
45,0,0,1.0,True,nonsocial,kaba96,9,2,3.0,0.0,1,9
45,0,0,1.0,True,nonsocial,kaba96,10,3,3.0,0.0,1,9
45,0,0,1.0,True,nonsocial,kaba96,11,4,3.0,0.0,1,9
45,0,0,0.0,True,nonsocial,kaba96,12,5,3.0,0.0,1,9
89,0,1,,False,nonsocial,kaba96,1,0,1.0,,0,9
89,1,1,1.0,True,nonsocial,kaba96,2,1,1.0,0.0,0,9
89,1,1,1.0,True,nonsocial,kaba96,3,2,1.0,1.0,1,9
89,1,1,1.0,True,nonsocial,kaba96,4,3,1.0,1.0,1,9
89,1,1,1.0,True,nonsocial,kaba96,5,4,1.0,1.0,1,9
89,1,1,0.0,True,nonsocial,kaba96,6,5,1.0,0.0,0,9
89,1,1,1.0,True,nonsocial,kaba96,7,0,3.0,0.0,0,9
89,1,1,1.0,True,nonsocial,kaba96,8,1,3.0,1.0,1,9
89,1,1,1.0,True,nonsocial,kaba96,9,2,3.0,1.0,1,9
89,1,1,1.0,True,nonsocial,kaba96,10,3,3.0,1.0,1,9
89,1,1,1.0,True,nonsocial,kaba96,11,4,3.0,1.0,1,9
89,1,1,1.0,True,nonsocial,kaba96,12,5,3.0,1.0,1,9
81,1,0,,False,nonsocial,kaba96,1,0,1.0,,0,9
81,0,0,0.0,True,nonsocial,kaba96,2,1,1.0,1.0,0,9
81,0,0,1.0,True,nonsocial,kaba96,3,2,1.0,0.0,1,9
81,0,0,1.0,True,nonsocial,kaba96,4,3,1.0,0.0,1,9
81,0,0,1.0,True,nonsocial,kaba96,5,4,1.0,0.0,1,9
81,0,0,1.0,True,nonsocial,kaba96,6,5,1.0,0.0,1,9
81,1,0,,False,nonsocial,kaba96,7,0,3.0,,0,9
81,0,0,0.0,True,nonsocial,kaba96,8,1,3.0,1.0,0,9
81,1,0,,False,nonsocial,kaba96,9,2,3.0,,0,9
81,0,0,1.0,True,nonsocial,kaba96,10,3,3.0,0.0,1,9
81,0,0,1.0,True,nonsocial,kaba96,11,4,3.0,0.0,1,9
81,0,0,1.0,True,nonsocial,kaba96,12,5,3.0,1.0,0,9
46,1,1,1.0,True,social,brte95,1,0,0.0,0.0,0,19
46,1,1,1.0,True,social,brte95,2,1,0.0,1.0,1,19
46,0,1,0.0,False,social,brte95,3,2,0.0,0.0,0,19
46,0,1,0.0,False,social,brte95,4,3,0.0,1.0,1,19
46,1,1,1.0,True,social,brte95,5,4,0.0,0.0,0,19
46,0,1,0.0,False,social,brte95,6,5,0.0,1.0,1,19
46,1,1,1.0,True,social,brte95,7,0,2.0,1.0,1,19
46,0,1,0.0,False,social,brte95,8,1,2.0,1.0,1,19
46,1,1,0.0,True,social,brte95,9,2,2.0,0.0,0,19
46,0,1,0.0,False,social,brte95,10,3,2.0,1.0,1,19
46,0,1,0.0,False,social,brte95,11,4,2.0,1.0,1,19
46,0,1,0.0,False,social,brte95,12,5,2.0,1.0,1,19
70,1,0,0.0,False,social,brte95,1,0,0.0,1.0,0,19
70,0,0,1.0,True,social,brte95,2,1,0.0,0.0,1,19
70,1,0,0.0,False,social,brte95,3,2,0.0,1.0,0,19
70,1,0,0.0,False,social,brte95,4,3,0.0,0.0,1,19
70,0,0,1.0,True,social,brte95,5,4,0.0,1.0,0,19
70,0,0,1.0,True,social,brte95,6,5,0.0,0.0,1,19
70,1,0,0.0,False,social,brte95,7,0,2.0,1.0,0,19
70,1,0,0.0,False,social,brte95,8,1,2.0,1.0,0,19
70,0,0,1.0,True,social,brte95,9,2,2.0,0.0,1,19
70,1,0,1.0,False,social,brte95,10,3,2.0,0.0,1,19
70,0,0,1.0,True,social,brte95,11,4,2.0,0.0,1,19
70,1,0,0.0,False,social,brte95,12,5,2.0,0.0,1,19
98,0,0,1.0,True,social,brte95,1,0,0.0,0.0,1,19
98,1,0,0.0,False,social,brte95,2,1,0.0,0.0,1,19
98,0,0,1.0,True,social,brte95,3,2,0.0,1.0,0,19
98,1,0,0.0,False,social,brte95,4,3,0.0,0.0,1,19
98,1,0,0.0,False,social,brte95,5,4,0.0,1.0,0,19
98,0,0,1.0,True,social,brte95,6,5,0.0,0.0,1,19
98,0,0,1.0,True,social,brte95,7,0,2.0,0.0,1,19
98,0,0,1.0,True,social,brte95,8,1,2.0,0.0,1,19
98,1,0,0.0,False,social,brte95,9,2,2.0,0.0,1,19
98,0,0,1.0,True,social,brte95,10,3,2.0,1.0,0,19
98,1,0,1.0,False,social,brte95,11,4,2.0,0.0,1,19
98,0,0,0.0,True,social,brte95,12,5,2.0,1.0,0,19
26,1,1,0.0,True,social,brte95,1,0,0.0,1.0,1,19
26,1,1,1.0,True,social,brte95,2,1,0.0,1.0,1,19
26,1,1,1.0,True,social,brte95,3,2,0.0,1.0,1,19
26,1,1,1.0,True,social,brte95,4,3,0.0,0.0,0,19
26,0,1,0.0,False,social,brte95,5,4,0.0,1.0,1,19
26,1,1,1.0,True,social,brte95,6,5,0.0,1.0,1,19
26,1,1,1.0,True,social,brte95,7,0,2.0,1.0,1,19
26,1,1,0.0,True,social,brte95,8,1,2.0,1.0,1,19
26,0,1,0.0,False,social,brte95,9,2,2.0,0.0,0,19
26,1,1,1.0,True,social,brte95,10,3,2.0,1.0,1,19
26,1,1,1.0,True,social,brte95,11,4,2.0,1.0,1,19
