,Sub_ID,Stim,BlockType,Alpha,Theta,Rho,neg_ll,BIC
285,mabe00,61,social,1.0,50.0,1.0,4.8520302639612805,17.158780477286562
286,mabe00,85,social,0.17124765273448214,50.0,0.6454992447001093,3.630455720646702,14.715631390657405
287,mabe00,71,social,0.04843521189429295,50.0,0.22745620105370887,7.355223606603854,22.16516716257171
288,mada01,20,social,0.05064314599968094,50.0,1.0,3.362202262459661,14.179124474283324
289,mada01,14,social,1.0,32.756228859841414,0.006811901858730487,7.5689486470171,22.5926172433982
290,mada01,52,social,0.018888825516869354,50.0,0.4657763311630139,6.550373396997558,20.55546674335912
291,mada01,38,social,1.0,35.923812243276316,1.0,0.6931473545946929,8.841014658553387
292,mada01,27,nonsocial,0.13058183983171312,50.0,0.5278425980571336,5.280375446964247,18.015470843292498
293,mada01,53,nonsocial,0.8956727351234558,50.0,0.036297223993865695,5.660849843821512,18.776419637007024
294,mada01,95,nonsocial,1.0,35.923812243276316,1.0,0.6931473545946929,8.841014658553387
295,mada01,99,nonsocial,0.1544145558589628,50.0,1.0,0.7351410760087675,8.925002101381537
296,male99,48,nonsocial,1.0,1.2766312676397769,1.0,7.112226568991827,21.679173087347657
297,male99,44,nonsocial,0.9122989175277083,50.0,0.0,7.158409157447966,21.77153826425993
298,male99,70,nonsocial,1.0,50.0,0.00575363636402237,7.552945455157027,22.560610859678057
299,male99,50,nonsocial,0.22007445406027723,50.0,0.0,4.590799088099814,16.63631812556363
300,male99,89,social,0.009705405097865712,50.0,0.0,7.967418772503698,23.389557494371395
301,male99,97,social,0.8742228257087711,1.6958913807496354,1.0,7.0550058655377255,21.56473168043945
302,male99,45,social,1.0,25.0,0.0,7.6246227128056265,22.703965374975255
303,male99,73,social,0.04210499547579239,50.0,0.0,6.989880077226199,21.434480103816398
304,maro96,92,nonsocial,1.0,1.4820004985277613,1.0,7.440254548512149,22.3352290463883
305,maro96,32,nonsocial,1.0,27.905220127475452,1.0,0.6931567712738733,8.841033491911748
306,maro96,12,nonsocial,1.0,25.22639583549008,1.0,0.6931571640440599,8.84103427745212
307,maro96,60,nonsocial,0.16941996666567707,50.0,0.6448829598784237,3.2419075116078746,13.93853497257975
308,maro96,17,social,1.0,30.590158600662445,0.035913907676491726,6.5781229263661745,20.610965802096352
309,maro96,19,social,1.0,1.0,1.0,7.50135712628777,22.45743420193954
310,maro96,65,social,0.7484220435402654,2.086335906149142,1.0,6.345099545885982,20.144919041135964
311,maro96,47,social,0.1671412070248444,50.0,0.6580335272306954,4.85940354636993,17.173527042103863
312,matr95,40,nonsocial,0.00468565402949804,50.0,1.0,7.866372857552359,23.187465664468718
313,matr95,46,nonsocial,0.06217820836628084,50.0,0.316417313877593,5.998007977569225,19.45073590450245
314,matr95,60,nonsocial,0.03654049645303667,50.0,0.112513362387684,7.487250268575337,22.429220486514673
315,matr95,96,nonsocial,0.379996129424167,1.6581363782742053,1.0,7.6354206260006965,22.725561201365394
316,matr95,43,social,0.036732060574710276,50.0,0.18339860343337447,7.415968365204214,22.286656679772427
317,matr95,73,social,0.09660858039530405,50.0,0.5059718496991344,5.766554040210508,18.987828029785017
318,matr95,91,social,0.011782718054264198,50.0,0.0,7.896300867966226,23.247321685296455
319,matr95,75,social,0.8526024364691684,50.0,0.0,6.993137526027995,21.440995001419992
320,mida99,96,social,0.022446125993431945,50.0,0.3936417626886717,7.850574588390017,23.155869126144033
321,mida99,80,social,0.04566407619340075,50.0,0.024987670593181188,6.970299835585474,21.39531962053495
322,mida99,46,social,0.285418325830307,50.0,0.08851667231671782,3.965363033365261,15.385446016094523
323,mida99,72,social,1.0,25.000000000592554,0.0,7.624622712805626,22.703965374975255
324,mida99,53,nonsocial,0.2723948198065446,50.0,1.0,0.696136970776829,8.846993890917659
325,mida99,51,nonsocial,0.4983691522346181,50.0,1.0,0.6931554313986463,8.841030812161295
326,mida99,93,nonsocial,0.3193074471613957,50.0,1.0,0.6936943195768014,8.842108588517604
327,mida99,97,nonsocial,0.47606978260761246,2.2581141095377806,0.0,8.184688362671299,23.8240966747066
328,mike91,82,nonsocial,1.0,50.0,0.0,7.624618986173287,22.703957921710575
329,mike91,92,nonsocial,0.07557223556392711,50.0,0.2289149682262167,6.447277072874781,20.349274095113564
330,mike91,66,nonsocial,0.12901129241445866,50.0,0.5268690555017278,3.527906177476223,14.510532304316447
331,mike91,12,nonsocial,1.0,50.0,0.8471073950989422,2.0794416867807843,11.61360332292557
332,mike91,59,social,0.026857799167391887,50.0,0.21064624851767,7.504340974772705,22.46340189890941
333,mike91,17,social,0.6752779968252101,50.0,1.0,0.693605905065879,8.84193175949576
334,mike91,11,social,0.01373685142441998,50.0,1.0,5.954812285774065,19.364344520912134
335,mike91,65,social,0.04790858436149733,50.0,0.2957710101921629,6.671693259853724,20.79810646907145
336,mipe92,10,social,0.4858126230402902,2.436631520993766,1.0,7.271822358421613,21.998364666207227
337,mipe92,74,social,0.6839382402215611,50.0,0.010140773602520909,6.196591289237823,19.847902527839647
338,mipe92,70,social,0.01457426215065043,50.0,0.8370100248635592,6.074061130470562,19.602842210305127
339,mipe92,86,social,1.0,39.95432080133812,0.0,7.624618988268169,22.70395792590034
340,mipe92,79,nonsocial,0.018600979743337298,50.0,1.0,4.056462870775151,15.567645690914304
341,mipe92,31,nonsocial,0.5214097703937888,50.0,0.37005407073299396,0.7836114403286766,9.021942830021354
342,mipe92,73,nonsocial,0.16839858728575677,50.0,0.38362685971273947,3.923483941768638,15.301687832901276
343,mipe92,19,nonsocial,0.16321321320206186,34.30459611102366,0.35002543213130843,5.685691715194705,18.826103379753413
344,mira97,90,nonsocial,1.0,50.0,0.2719722763532332,1.386316720969483,10.227353391302968
345,mira97,60,nonsocial,0.31652197133064147,50.0,1.0,0.6937499431582543,8.84221983568051
346,mira97,36,nonsocial,0.04241451942490697,50.0,0.5783936484258626,5.534298222145489,18.52331639365498
347,mira97,10,nonsocial,0.022629684261088065,50.0,1.0,5.799491445529502,19.053702840423007
348,mira97,73,social,0.6692064993009643,12.485891075680199,0.6597861895918198,4.523547805243985,16.50181555985197
349,mira97,87,social,0.433805327859025,50.0,1.0,0.6932075507706462,8.841135050905294
350,mira97,37,social,0.1812752514627237,50.0,0.45690900398520723,3.046871309327292,13.548462568018586
351,mira97,21,social,0.24353375003243063,50.0,1.0,0.6971515250770672,8.849022999518136
352,nedo99,82,social,1.0,25.10733644195924,1.0,0.6931507126009412,8.841021374565884
353,nedo99,40,social,0.08293812176946348,50.0,1.0,1.0794852467792377,9.613690442922477
354,nedo99,60,social,1.0,35.923812243276316,1.0,0.6931473545946929,8.841014658553387
355,nedo99,70,social,0.44600201724504085,50.0,0.2781652472030679,2.864575221233428,13.183870391830858
356,nedo99,81,nonsocial,0.4999577421446953,50.0,1.0,0.6950837111391824,8.844887371642367
357,nedo99,63,nonsocial,0.26997106805447746,50.0,1.0,0.6953042321977791,8.84532841375956
358,nedo99,99,nonsocial,0.19919962213496203,50.0,1.0,0.8098026959171025,9.074325341198207
359,nedo99,75,nonsocial,0.3193074471613957,50.0,1.0,0.6936943195768014,8.842108588517604
360,nito82,66,social,0.012683843273106508,50.0,0.4144463623505681,7.157451959401933,21.76962386816787
361,nito82,14,social,0.2200744540359182,50.0,0.0,4.590799088099814,16.63631812556363
362,nito82,60,social,0.6772697916262859,1.0960430234933098,0.0,8.26944052302655,23.9936009954171
363,nito82,68,social,0.6078572286007595,50.0,0.05348129620543758,5.912159768260464,19.27903948588493
364,nito82,59,nonsocial,0.03365864535818726,50.0,0.1343585220508957,7.551012598855166,22.556745147074334
365,nito82,35,nonsocial,0.9348478619802874,50.0,0.0,7.247035213006591,21.948790375377186
366,nito82,51,nonsocial,0.15182857345479797,9.605256174737697,0.0,7.802960784929641,23.06064151922328
367,nito82,99,nonsocial,0.006408895832735324,50.0,0.0,8.160806428893514,23.77633280715103
368,niuz81,82,nonsocial,0.0,1.0,0.0,8.317766166719343,24.090252282802687
369,niuz81,42,nonsocial,0.07977091361608557,50.0,0.5080678558276385,4.748837498480188,16.952394946324375
370,niuz81,58,nonsocial,0.06470884016155307,50.0,0.37468232876888863,7.414330853411271,22.283381656186542
371,niuz81,86,nonsocial,0.04481194889470652,50.0,0.23617858847929776,7.236106814245561,21.926933577855124
372,niuz81,89,social,1.0,25.0,0.0,7.6246227128056265,22.703965374975255
373,niuz81,83,social,0.0,1.0,0.0,8.317766166719343,24.090252282802687
374,niuz81,71,social,0.051397417126134555,50.0,0.4646919796978315,5.997133229772485,19.448986408908972
375,niuz81,13,social,0.46765531108608066,1.439132138098529,0.0,8.253593190892106,23.961906331148214
376,niuz81,82,nonsocial,0.0,1.0,0.0,8.317766166719343,24.090252282802687
377,niuz81,42,nonsocial,0.07977091361608557,50.0,0.5080678558276385,4.748837498480188,16.952394946324375
378,niuz81,58,nonsocial,0.06470884016155307,50.0,0.37468232876888863,7.414330853411271,22.283381656186542
379,niuz81,86,nonsocial,0.04481194889470652,50.0,0.23617858847929776,7.236106814245561,21.926933577855124
380,niuz81,89,social,1.0,25.0,0.0,7.6246227128056265,22.703965374975255
381,niuz81,83,social,0.0,1.0,0.0,8.317766166719343,24.090252282802687
382,niuz81,71,social,0.051397417126134555,50.0,0.4646919796978315,5.997133229772485,19.448986408908972
383,niuz81,13,social,0.46765531108608066,1.439132138098529,0.0,8.253593190892106,23.961906331148214
384,node99,30,social,0.3494858340775965,50.0,0.3034519855798904,2.089079076742823,11.632878102849649
385,node99,34,social,1.0,50.0,0.0,7.624618986173287,22.703957921710575
386,node99,68,social,0.4626464183428927,50.0,1.0,0.6932275178717501,8.841174985107502
387,node99,84,social,0.4460020140690878,50.0,0.2781652491752193,2.864575221233426,13.183870391830855
388,node99,27,nonsocial,0.5844050518490442,50.0,0.34659517568739406,0.8014336912104153,9.057587331784832
389,node99,81,nonsocial,0.1041425788402292,50.0,0.41915588913083573,5.847480861495813,19.149681672355626
390,node99,73,nonsocial,1.0,30.532924866805534,0.5527023255557968,4.7828089686076405,17.020337886579284
391,node99,29,nonsocial,0.2723948198065446,50.0,1.0,0.696136970776829,8.846993890917659
392,nona99,14,nonsocial,0.5172727586473159,50.0,0.08686519472686467,3.358334580263724,14.17138910989145
393,nona99,36,nonsocial,0.12094775570064319,26.44043389234208,0.0836289217457068,6.76526023718901,20.98524042374202
394,nona99,64,nonsocial,1.0,1.1523059506438855,1.0,7.630310465473546,22.715340880311093
395,nona99,90,nonsocial,0.0062224612644619275,50.0,1.0,7.293443081662072,22.041606112688143
396,nona99,87,social,0.029713524938971544,50.0,1.0,3.1579112215144773,13.770542392392956
397,nona99,17,social,0.06097288849795264,50.0,0.2446447571809892,6.437722026400958,20.330164002165915
398,nona99,53,social,0.06212997435984054,50.0,0.4329616421436451,6.6572852265208144,20.76929040240563
399,nona99,73,social,0.07947010779238722,50.0,0.3593482191604717,5.992218421312802,19.439156791989603
400,olka98,78,nonsocial,0.0,1.0,0.0,8.317766166719343,24.090252282802687
401,olka98,18,nonsocial,1.0,25.0,0.0,7.6246227128056265,22.703965374975255
402,olka98,38,nonsocial,1.0,28.150310294405184,0.573865159911482,3.8326362418144466,15.119992432992895
403,olka98,86,nonsocial,1.0,1.0,0.9937800893316479,7.600285402430252,22.655290754224506
404,olka98,51,social,0.17593642820959252,50.0,0.46410633652558303,3.105427505351712,13.665574960067426
405,olka98,39,social,0.15182492760237856,50.0,0.12284543576154337,5.469709800844914,18.39413955105383
406,olka98,41,social,0.006514286339118735,50.0,0.0,8.158989401469112,23.772698752302226
407,olka98,87,social,0.7810706412086753,17.740015044565578,0.5551960380667372,3.924956767415251,15.304633484194504
408,pada94,56,nonsocial,0.0611211120920468,50.0,0.10735952399652411,6.7106314511792,20.8759828517224
409,pada94,76,nonsocial,0.03769288768588448,50.0,0.5855196456748196,6.089157076675509,19.63303410271502
410,pada94,46,nonsocial,0.8755434045443373,50.0,1.0,2.4115109364447793,12.27774182225356
411,pada94,16,nonsocial,0.1461698055940652,50.0,0.43749665891496425,3.9050209421167263,15.264761833597454
412,pada94,23,social,0.19990068063881405,50.0,1.0,0.8062737561183793,9.06726746160076
413,pada94,93,social,0.12152243760718968,50.0,1.0,1.8786658057510652,11.212051560866133
414,pada94,13,social,0.3653485399351521,29.847708254075126,0.14598860686331552,4.427856261213299,16.310432471790598
415,pada94,71,social,0.9023678335328843,50.0,0.5020999667949059,5.748261764733195,18.951243478830392
416,papa97,92,nonsocial,1.0,1.0,1.0,8.280670084538105,24.016060118440212
417,papa97,96,nonsocial,0.13321344428582943,50.0,0.2241676751470587,5.381431682156639,18.21758331367728
418,papa97,28,nonsocial,0.5092064208735569,50.0,0.09830253542960425,3.0908072737317402,13.636334496827482
419,papa97,76,nonsocial,0.17547936523296878,50.0,0.15546172686155216,4.582346364813793,16.619412678991587
420,papa97,99,social,0.039855146639563854,50.0,0.22326928193101167,6.960462615744923,21.375645180853848
421,papa97,39,social,1.0,1.136689828886279,1.0,7.3690668198897304,22.19285358914346
422,papa97,91,social,0.06687086938785292,50.0,0.3937416175545852,6.432234294419037,20.319188538202077
423,papa97,17,social,1.0,31.769360355845603,0.0,7.624619112449999,22.703958174264
424,pavi95,28,nonsocial,0.20943157734439616,50.0,0.21543629880377976,3.614329676383287,14.683379302130575
425,pavi95,44,nonsocial,0.7931191836775817,50.0,0.0,6.755594052846356,20.965908055056715
426,pavi95,14,nonsocial,1.0,36.314934354506605,0.019087115020190767,7.1149218887842745,21.684563726932552
427,pavi95,68,nonsocial,0.5564053960545012,3.8411448338133956,1.0,6.509209286281614,20.47313852192723
428,pavi95,57,social,0.005199771996445402,50.0,0.0,8.19045198148962,23.83562391234324
429,pavi95,83,social,0.0017157163063226302,50.0,0.0,8.275150757561784,24.00502146448757
430,pavi95,63,social,0.1814041728840566,50.0,0.14651535772819824,5.007705688288884,17.47013132594177
431,pavi95,15,social,0.9838496296263621,50.0,0.021913616280273586,6.93826712251079,21.33125419438558
432,piob00,40,nonsocial,0.13775870334971418,50.0,1.0,1.2046883098910048,9.86409656914601
433,piob00,28,nonsocial,0.6509371801791111,50.0,1.0,0.6937991494667862,8.842318248297573
434,piob00,18,nonsocial,0.025739843172707635,50.0,1.0,3.86720872721421,15.189137403792422
435,piob00,26,nonsocial,0.04518367349229334,50.0,0.8796242076672122,4.847096992724808,17.148913934813617
436,piob00,63,social,0.04414636136650484,50.0,1.0,4.417620094149959,16.28996013766392
437,piob00,25,social,0.4950547655781777,50.0,1.0,1.3867260298329351,10.228172009029873
438,piob00,71,social,0.0358632267709113,50.0,1.0,2.210810970797516,11.876341890959033
439,piob00,77,social,0.2723948213058828,50.0,1.0,0.6961369707768289,8.846993890917659
440,sasu98,70,social,0.054488912916270005,50.0,0.053734411507137154,6.870608488640291,21.195936926644585
441,sasu98,50,social,0.01238910857802864,50.0,1.0,6.114145461248024,19.68301087186005
442,sasu98,24,social,0.0,1.0,0.0,8.317766166719343,24.090252282802687
443,sasu98,98,social,1.0,50.0,0.0,7.624618986173287,22.703957921710575
444,sasu98,61,nonsocial,0.5573080471752747,50.0,0.2947070116095272,0.9714916453851451,9.397703240134291
445,sasu98,19,nonsocial,0.048945865225007004,50.0,0.2085833690697139,6.625400901558583,20.705521752481168
446,sasu98,51,nonsocial,0.3020411245486415,50.0,0.16221188953349605,3.473668932369391,14.402057814102783
447,sasu98,27,nonsocial,0.10030700055797409,50.0,0.5806171181916095,4.62970208176851,16.714124112901022
448,sisp99,88,social,0.7993835499627705,3.365871729554371,1.0,5.57637761021887,18.60747516980174
449,sisp99,78,social,0.03824191416726961,50.0,0.61994938830176,5.330354917026189,18.11542978341638
450,sisp99,16,social,0.7009866982584333,50.0,0.0,6.510992129091485,20.476704207546973
451,sisp99,94,social,0.7551859012200792,50.0,0.0,6.640910902344127,20.736541754052254
452,sisp99,47,nonsocial,0.04778562091274525,50.0,0.5175286615923922,7.808028085737398,23.070776120838797
453,sisp99,71,nonsocial,0.08487436640630174,50.0,0.37707130375219877,6.1481617626661516,19.751043474696303
454,sisp99,89,nonsocial,0.6767899707445667,1.9333486818318102,1.0,7.071723136951105,21.59816622326621
455,sisp99,63,nonsocial,0.05981594925958418,50.0,0.15299688782040788,6.546192439286104,20.54710482793621
456,supu93,64,nonsocial,0.1277975777752518,50.0,0.250932535603073,5.135967514182715,17.72665497772943
457,supu93,50,nonsocial,1.0,25.10733644195924,1.0,0.6931507126009412,8.841021374565884
458,supu93,86,nonsocial,0.5177007099049097,50.0,0.3346959457342575,0.7821434599428332,9.019006869249669
459,supu93,98,nonsocial,0.31203644520299534,50.0,1.0,0.693850494475958,8.842420938315918
460,supu93,47,social,0.0086989441542188,50.0,1.0,7.042768527595765,21.54025700455553
461,supu93,61,social,0.07616171661745783,50.0,0.47626709334366985,5.283628453291003,18.021976855946008
462,supu93,57,social,1.0,33.4898526358938,0.0,7.624619039587641,22.703958028539283
463,supu93,43,social,0.02063460787933561,50.0,0.20115494783860913,7.783568182375724,23.02185631411545
464,thha00,68,social,0.5374638430952228,50.0,0.14484073788234758,2.6139990842858505,12.682718117935703
465,thha00,66,social,0.004079942813251579,50.0,1.0,8.116906982460248,23.6885339142845
466,thha00,28,social,0.011612853576240418,50.0,1.0,5.41036641726549,18.275452783894984
467,thha00,82,social,0.04442982528443841,50.0,0.15457691965343803,6.895328126877938,21.245376203119875
468,thha00,51,nonsocial,0.20981764609794254,50.0,1.0,0.7180612305763874,8.890842410516775
469,thha00,89,nonsocial,0.5028682806958439,50.0,1.0,1.3867025243856497,10.2281249981353
470,thha00,27,nonsocial,0.13907537634691683,50.0,0.6257720767729534,4.293974192139789,16.04266833364358
471,thha00,21,nonsocial,0.0,1.0,0.0,8.317766166719343,24.090252282802687
472,tost94,58,social,0.11547838903005361,50.0,0.5195424755778412,5.787925960246146,19.030571869856296
473,tost94,94,social,1.0,1.728628343431212,1.0,6.177957825597892,19.810635600559785
474,tost94,30,social,0.4566061460700388,50.0,0.2735806427140609,2.8708719868955264,13.196463923155054
475,tost94,14,social,1.0,1.1895290059844066,1.0,7.8910300558826645,23.23678006112933
476,tost94,95,nonsocial,0.21600948715111865,50.0,1.0,0.7006317845661629,8.855983518496327
477,tost94,51,nonsocial,0.06133614973284119,50.0,0.0077035814952168815,6.482117232968429,20.41895441530086
478,tost94,45,nonsocial,0.8602194968960316,1.9198456415098855,1.0,6.72810748044978,20.910934910263563
479,tost94,19,nonsocial,1.0,50.0,0.00810929710787891,7.4232638506664745,22.30124765069695
480,TRED59,48,nonsocial,0.2723948213058828,50.0,1.0,0.6961369707768289,8.846993890917659
481,TRED59,12,nonsocial,0.2723948213058828,50.0,1.0,0.6961369707768289,8.846993890917659
482,TRED59,76,nonsocial,0.054221043583458514,50.0,1.0,3.5936613736304914,14.642042696624983
483,TRED59,96,nonsocial,0.02164022232641043,50.0,1.0,5.71155101798707,18.87782198533814
484,TRED59,85,social,0.006080201459391169,50.0,1.0,7.522589238927602,22.499898427219208
485,TRED59,77,social,1.0,25.01951416644461,1.0,5.545181134982332,18.545082219328666
486,TRED59,17,social,1.0,31.383874467526624,0.5512815995171992,3.396514587110968,14.247749123585937
487,TRED59,73,social,0.04349779937352138,50.0,1.0,2.368465412747142,12.191650774858285
488,veri93,78,social,1.0,50.0,0.01386293806376475,7.454719949391803,22.364159848147608
489,veri93,20,social,0.09197672136997351,50.0,0.6348848366754024,5.492711342536191,18.440142634436384
490,veri93,24,social,0.5293334964724745,17.679512713967,0.0,6.9291799156529175,21.313079780669838
491,veri93,84,social,1.0,50.0,1.0,5.545177444507338,18.545074838378678
492,veri93,41,nonsocial,0.0,1.0,0.0,8.317766166719343,24.090252282802687
493,veri93,89,nonsocial,0.9596061446225866,50.0,0.038681260037991654,6.537547213888098,20.529814377140198
494,veri93,99,nonsocial,1.0,1.8015294752484978,1.0,6.901107219772253,21.25693438890851
495,veri93,65,nonsocial,0.6882295133309149,1.844716605392078,1.0,7.083970254989678,21.622660459343358
496,vima01,10,social,0.37488104228508834,50.0,0.293900316931555,2.1144285088831225,11.683576967130247
497,vima01,94,social,0.6431706844868803,50.0,0.08143231409065223,4.149008461595695,15.752736872555392
498,vima01,50,social,0.3429825507248774,50.0,0.3327174941161939,2.980874290357539,13.41646853007908
499,vima01,92,social,0.0313438568303265,50.0,1.0,3.572503519276928,14.599726987917858
500,vima01,41,nonsocial,1.0,50.0,0.2707943585854473,2.079462622751173,11.613645194866347
501,vima01,47,nonsocial,0.6068733532049532,50.0,0.33033830510220447,0.9129600982047975,9.280640145773596
502,vima01,55,nonsocial,0.199910398374504,50.0,1.0,0.8062597495924583,9.067239448548918
503,vima01,13,nonsocial,0.3120364377488151,50.0,1.0,0.6938504944759576,8.842420938315916
504,yach03,16,nonsocial,0.029078040682757433,50.0,0.7600459218103867,5.0794554550577,17.6136308594794
505,yach03,60,nonsocial,0.7035104309178695,50.0,0.535521425076414,4.000118470374917,15.454956890113836
506,yach03,22,nonsocial,0.013254834534613057,50.0,0.0,8.003753738161283,23.462227425686567
507,yach03,94,nonsocial,0.6284095006631766,50.0,0.042550841701083995,5.138441775430667,17.731603500225333
508,yach03,69,social,1.0,25.0,0.0,7.6246227128056265,22.703965374975255
509,yach03,99,social,0.9214683283375503,50.0,0.004930327881789641,7.087040190282004,21.628800329928012
510,yach03,23,social,0.8912619756379918,50.0,0.0,7.068252032434674,21.591224014233347
511,yach03,67,social,0.9186865222794975,50.0,0.005204069064032132,7.117612478340457,21.689944906044914
